Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"for ([i = 0, i < dataList.size(), (i++)])",Edge Chromium 117,,,2023-10-04 18:18:07,2023-10-04 18:18:07,0.171s,PASSED
Arrays.sort(arrProdukNoSort),Edge Chromium 117,,,2023-10-04 18:18:07,2023-10-04 18:18:07,0.001s,PASSED
assert arrProdukNoOri == arrProdukNoSort,Edge Chromium 117,,,2023-10-04 18:18:07,2023-10-04 18:18:07,0.000s,PASSED
,,,,,,,
Test Cases/Product Admin/TC-PA-005,Edge Chromium 117,User ingin mengurutkan Nama product dari yang A sampai Z,,2023-10-04 18:18:07,2023-10-04 18:18:30,23.061s,FAILED
"callTestCase(findTestCase(""Product Admin/TC-PA-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-04 18:18:08,2023-10-04 18:18:29,21.478s,PASSED
"click(findTestObject(""Product Admin/Button Sort Nama Produk""))",Edge Chromium 117,,,2023-10-04 18:18:29,2023-10-04 18:18:30,0.444s,PASSED
"dataList = findWebElements(findTestObject(""Object Repository/Product Admin/Data Nama Produk""), 10)",Edge Chromium 117,,,2023-10-04 18:18:30,2023-10-04 18:18:30,0.466s,PASSED
arrProdukNameOri = [],Edge Chromium 117,,,2023-10-04 18:18:30,2023-10-04 18:18:30,0.000s,PASSED
arrProdukNameSort = [],Edge Chromium 117,,,2023-10-04 18:18:30,2023-10-04 18:18:30,0.000s,PASSED
"for ([i = 0, i < dataList.size(), (i++)])",Edge Chromium 117,,,2023-10-04 18:18:30,2023-10-04 18:18:30,0.153s,PASSED
Arrays.sort(arrProdukNameSort),Edge Chromium 117,,,2023-10-04 18:18:30,2023-10-04 18:18:30,0.001s,PASSED
println(arrProdukNameOri),Edge Chromium 117,,,2023-10-04 18:18:30,2023-10-04 18:18:30,0.005s,PASSED
println(arrProdukNameSort),Edge Chromium 117,,,2023-10-04 18:18:30,2023-10-04 18:18:30,0.001s,PASSED
assert arrProdukNameOri == arrProdukNameSort,Edge Chromium 117,,,2023-10-04 18:18:30,2023-10-04 18:18:30,0.026s,FAILED
,,,,,,,
Test Cases/Product Admin/TC-PA-006,Edge Chromium 117,User ingin mengurutkan Nama product dari yang Z sampai A,,2023-10-04 18:18:30,2023-10-04 18:18:53,22.980s,FAILED
"callTestCase(findTestCase(""Product Admin/TC-PA-005""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-04 18:18:31,2023-10-04 18:18:53,22.440s,FAILED
,,,,,,,
Test Cases/Product Admin/TC-PA-007,Edge Chromium 117,User ingin mengurutkan Modal product dari yang Terkecil sampai Terbesar,,2023-10-04 18:18:53,2023-10-04 18:19:17,23.909s,PASSED
"callTestCase(findTestCase(""Product Admin/TC-PA-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-04 18:18:54,2023-10-04 18:19:16,22.082s,PASSED
"click(findTestObject(""Product Admin/Button Sort Modal""))",Edge Chromium 117,,,2023-10-04 18:19:16,2023-10-04 18:19:17,0.500s,PASSED
"dataList = findWebElements(findTestObject(""Object Repository/Product Admin/Data Harga Modal""), 10)",Edge Chromium 117,,,2023-10-04 18:19:17,2023-10-04 18:19:17,0.489s,PASSED
arrProdukNameOri = [],Edge Chromium 117,,,2023-10-04 18:19:17,2023-10-04 18:19:17,0.000s,PASSED
arrProdukNameSort = [],Edge Chromium 117,,,2023-10-04 18:19:17,2023-10-04 18:19:17,0.000s,PASSED
"for ([i = 0, i < dataList.size(), (i++)])",Edge Chromium 117,,,2023-10-04 18:19:17,2023-10-04 18:19:17,0.192s,PASSED
Arrays.sort(arrProdukNameSort),Edge Chromium 117,,,2023-10-04 18:19:17,2023-10-04 18:19:17,0.001s,PASSED
println(arrProdukNameOri),Edge Chromium 117,,,2023-10-04 18:19:17,2023-10-04 18:19:17,0.001s,PASSED
println(arrProdukNameSort),Edge Chromium 117,,,2023-10-04 18:19:17,2023-10-04 18:19:17,0.002s,PASSED
assert arrProdukNameOri == arrProdukNameSort,Edge Chromium 117,,,2023-10-04 18:19:17,2023-10-04 18:19:17,0.000s,PASSED
,,,,,,,
Test Cases/Product Admin/TC-PA-008,Edge Chromium 117,User ingin mengurutkan Modal product dari yang Terbesar sampai Terkecil,,2023-10-04 18:19:17,2023-10-04 18:19:42,24.834s,PASSED
"callTestCase(findTestCase(""Product Admin/TC-PA-007""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-04 18:19:18,2023-10-04 18:19:41,22.995s,PASSED
"click(findTestObject(""Product Admin/Button Sort Modal""))",Edge Chromium 117,,,2023-10-04 18:19:41,2023-10-04 18:19:41,0.516s,PASSED
"dataList = findWebElements(findTestObject(""Object Repository/Product Admin/Data Harga Modal""), 10)",Edge Chromium 117,,,2023-10-04 18:19:41,2023-10-04 18:19:42,0.518s,PASSED
arrProdukNameOri = [],Edge Chromium 117,,,2023-10-04 18:19:42,2023-10-04 18:19:42,0.000s,PASSED
arrProdukNameSort = [],Edge Chromium 117,,,2023-10-04 18:19:42,2023-10-04 18:19:42,0.000s,PASSED
"for ([i = 0, i < dataList.size(), (i++)])",Edge Chromium 117,,,2023-10-04 18:19:42,2023-10-04 18:19:42,0.187s,PASSED
"Arrays.sort(arrProdukNameSort, Collections.reverseOrder())",Edge Chromium 117,,,2023-10-04 18:19:42,2023-10-04 18:19:42,0.000s,PASSED
println(arrProdukNameOri),Edge Chromium 117,,,2023-10-04 18:19:42,2023-10-04 18:19:42,0.000s,PASSED
println(arrProdukNameSort),Edge Chromium 117,,,2023-10-04 18:19:42,2023-10-04 18:19:42,0.000s,PASSED
assert arrProdukNameOri == arrProdukNameSort,Edge Chromium 117,,,2023-10-04 18:19:42,2023-10-04 18:19:42,0.000s,PASSED
,,,,,,,
Test Cases/Product Admin/TC-PA-009,Edge Chromium 117,User ingin mengurutkan harga Reseller product dari yang Terkecil sampai Terbesar,,2023-10-04 18:19:42,2023-10-04 18:20:05,22.871s,PASSED
"callTestCase(findTestCase(""Product Admin/TC-PA-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-04 18:19:43,2023-10-04 18:20:04,21.183s,PASSED
"click(findTestObject(""Product Admin/Button Sort Reseller""))",Edge Chromium 117,,,2023-10-04 18:20:04,2023-10-04 18:20:04,0.443s,PASSED
"dataList = findWebElements(findTestObject(""Object Repository/Product Admin/Data Harga Reseller""), 10)",Edge Chromium 117,,,2023-10-04 18:20:04,2023-10-04 18:20:05,0.473s,PASSED
arrProdukNameOri = [],Edge Chromium 117,,,2023-10-04 18:20:05,2023-10-04 18:20:05,0.001s,PASSED
arrProdukNameSort = [],Edge Chromium 117,,,2023-10-04 18:20:05,2023-10-04 18:20:05,0.000s,PASSED
"for ([i = 0, i < dataList.size(), (i++)])",Edge Chromium 117,,,2023-10-04 18:20:05,2023-10-04 18:20:05,0.144s,PASSED
Arrays.sort(arrProdukNameSort),Edge Chromium 117,,,2023-10-04 18:20:05,2023-10-04 18:20:05,0.000s,PASSED
println(arrProdukNameOri),Edge Chromium 117,,,2023-10-04 18:20:05,2023-10-04 18:20:05,0.000s,PASSED
println(arrProdukNameSort),Edge Chromium 117,,,2023-10-04 18:20:05,2023-10-04 18:20:05,0.000s,PASSED
assert arrProdukNameOri == arrProdukNameSort,Edge Chromium 117,,,2023-10-04 18:20:05,2023-10-04 18:20:05,0.001s,PASSED
,,,,,,,
Test Cases/Product Admin/TC-PA-010,Edge Chromium 117,User ingin mengurutkan harga Reseller product dari yang Terbesar sampai Terkecil,,2023-10-04 18:20:05,2023-10-04 18:20:29,24.295s,PASSED
"callTestCase(findTestCase(""Product Admin/TC-PA-009""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-04 18:20:05,2023-10-04 18:20:28,22.754s,PASSED
"click(findTestObject(""Product Admin/Button Sort Reseller""))",Edge Chromium 117,,,2023-10-04 18:20:28,2023-10-04 18:20:29,0.484s,PASSED
"dataList = findWebElements(findTestObject(""Object Repository/Product Admin/Data Harga Reseller""), 10)",Edge Chromium 117,,,2023-10-04 18:20:29,2023-10-04 18:20:29,0.493s,PASSED
arrProdukNameOri = [],Edge Chromium 117,,,2023-10-04 18:20:29,2023-10-04 18:20:29,0.001s,PASSED
arrProdukNameSort = [],Edge Chromium 117,,,2023-10-04 18:20:29,2023-10-04 18:20:29,0.000s,PASSED
"for ([i = 0, i < dataList.size(), (i++)])",Edge Chromium 117,,,2023-10-04 18:20:29,2023-10-04 18:20:29,0.150s,PASSED
"Arrays.sort(arrProdukNameSort, Collections.reverseOrder())",Edge Chromium 117,,,2023-10-04 18:20:29,2023-10-04 18:20:29,0.000s,PASSED
println(arrProdukNameOri),Edge Chromium 117,,,2023-10-04 18:20:29,2023-10-04 18:20:29,0.000s,PASSED
println(arrProdukNameSort),Edge Chromium 117,,,2023-10-04 18:20:29,2023-10-04 18:20:29,0.001s,PASSED
assert arrProdukNameOri == arrProdukNameSort,Edge Chromium 117,,,2023-10-04 18:20:29,2023-10-04 18:20:29,0.000s,PASSED
,,,,,,,
Test Cases/Product Admin/TC-PA-011,Edge Chromium 117,User ingin mengurutkan harga Konsumen product dari yang Terkecil sampai Terbesar,,2023-10-04 18:20:29,2023-10-04 18:20:52,22.387s,PASSED
"callTestCase(findTestCase(""Product Admin/TC-PA-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-04 18:20:30,2023-10-04 18:20:51,20.900s,PASSED
"click(findTestObject(""Product Admin/Button Sort Konsumen""))",Edge Chromium 117,,,2023-10-04 18:20:51,2023-10-04 18:20:51,0.447s,PASSED
"dataList = findWebElements(findTestObject(""Object Repository/Product Admin/Data harga Konsumen""), 10)",Edge Chromium 117,,,2023-10-04 18:20:51,2023-10-04 18:20:52,0.451s,PASSED
arrProdukNameOri = [],Edge Chromium 117,,,2023-10-04 18:20:52,2023-10-04 18:20:52,0.000s,PASSED
arrProdukNameSort = [],Edge Chromium 117,,,2023-10-04 18:20:52,2023-10-04 18:20:52,0.001s,PASSED
"for ([i = 0, i < dataList.size(), (i++)])",Edge Chromium 117,,,2023-10-04 18:20:52,2023-10-04 18:20:52,0.150s,PASSED
Arrays.sort(arrProdukNameSort),Edge Chromium 117,,,2023-10-04 18:20:52,2023-10-04 18:20:52,0.001s,PASSED
println(arrProdukNameOri),Edge Chromium 117,,,2023-10-04 18:20:52,2023-10-04 18:20:52,0.001s,PASSED
println(arrProdukNameSort),Edge Chromium 117,,,2023-10-04 18:20:52,2023-10-04 18:20:52,0.000s,PASSED
assert arrProdukNameOri == arrProdukNameSort,Edge Chromium 117,,,2023-10-04 18:20:52,2023-10-04 18:20:52,0.001s,PASSED
,,,,,,,
Test Cases/Product Admin/TC-PA-012,Edge Chromium 117,User ingin mengurutkan harga Konsumen product dari yang Terbesar sampai Terkecil,,2023-10-04 18:20:52,2023-10-04 18:21:15,23.727s,PASSED
"callTestCase(findTestCase(""Product Admin/TC-PA-011""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-04 18:20:52,2023-10-04 18:21:14,22.229s,PASSED
"click(findTestObject(""Product Admin/Button Sort Konsumen""))",Edge Chromium 117,,,2023-10-04 18:21:14,2023-10-04 18:21:15,0.427s,PASSED
"dataList = findWebElements(findTestObject(""Object Repository/Product Admin/Data harga Konsumen""), 10)",Edge Chromium 117,,,2023-10-04 18:21:15,2023-10-04 18:21:15,0.479s,PASSED
arrProdukNameOri = [],Edge Chromium 117,,,2023-10-04 18:21:15,2023-10-04 18:21:15,0.000s,PASSED
arrProdukNameSort = [],Edge Chromium 117,,,2023-10-04 18:21:15,2023-10-04 18:21:15,0.001s,PASSED
"for ([i = 0, i < dataList.size(), (i++)])",Edge Chromium 117,,,2023-10-04 18:21:15,2023-10-04 18:21:15,0.152s,PASSED
"Arrays.sort(arrProdukNameSort, Collections.reverseOrder())",Edge Chromium 117,,,2023-10-04 18:21:15,2023-10-04 18:21:15,0.000s,PASSED
println(arrProdukNameOri),Edge Chromium 117,,,2023-10-04 18:21:15,2023-10-04 18:21:15,0.001s,PASSED
println(arrProdukNameSort),Edge Chromium 117,,,2023-10-04 18:21:15,2023-10-04 18:21:15,0.001s,PASSED
assert arrProdukNameOri == arrProdukNameSort,Edge Chromium 117,,,2023-10-04 18:21:15,2023-10-04 18:21:15,0.001s,PASSED
,,,,,,,
Test Cases/Product Admin/TC-PA-013,Edge Chromium 117,User ingin mengurutkan Stok product dari yang Terkecil sampai Terbesar,,2023-10-04 18:21:15,2023-10-04 18:21:38,22.252s,PASSED
"callTestCase(findTestCase(""Product Admin/TC-PA-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-04 18:21:16,2023-10-04 18:21:37,20.768s,PASSED
"click(findTestObject(""Product Admin/Button Sort Stok""))",Edge Chromium 117,,,2023-10-04 18:21:37,2023-10-04 18:21:37,0.405s,PASSED
"dataList = findWebElements(findTestObject(""Object Repository/Product Admin/Data Jumlah Stok""), 10)",Edge Chromium 117,,,2023-10-04 18:21:37,2023-10-04 18:21:38,0.457s,PASSED
arrProdukNameOri = [],Edge Chromium 117,,,2023-10-04 18:21:38,2023-10-04 18:21:38,0.000s,PASSED
arrProdukNameSort = [],Edge Chromium 117,,,2023-10-04 18:21:38,2023-10-04 18:21:38,0.001s,PASSED
"for ([i = 0, i < dataList.size(), (i++)])",Edge Chromium 117,,,2023-10-04 18:21:38,2023-10-04 18:21:38,0.134s,PASSED
Arrays.sort(arrProdukNameSort),Edge Chromium 117,,,2023-10-04 18:21:38,2023-10-04 18:21:38,0.000s,PASSED
println(arrProdukNameOri),Edge Chromium 117,,,2023-10-04 18:21:38,2023-10-04 18:21:38,0.000s,PASSED
println(arrProdukNameSort),Edge Chromium 117,,,2023-10-04 18:21:38,2023-10-04 18:21:38,0.001s,PASSED
assert arrProdukNameOri == arrProdukNameSort,Edge Chromium 117,,,2023-10-04 18:21:38,2023-10-04 18:21:38,0.000s,PASSED
,,,,,,,
Test Cases/Product Admin/TC-PA-014,Edge Chromium 117,User ingin mengurutkan Stok product dari yang Terbesar sampai Terkecil,,2023-10-04 18:21:38,2023-10-04 18:22:00,22.342s,PASSED
"callTestCase(findTestCase(""Product Admin/TC-PA-013""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-04 18:21:38,2023-10-04 18:21:59,21.074s,PASSED
"click(findTestObject(""Product Admin/Button Sort Stok""))",Edge Chromium 117,,,2023-10-04 18:21:59,2023-10-04 18:21:59,0.396s,PASSED
"dataList = findWebElements(findTestObject(""Object Repository/Product Admin/Data Jumlah Stok""), 10)",Edge Chromium 117,,,2023-10-04 18:21:59,2023-10-04 18:22:00,0.439s,PASSED
arrProdukNameOri = [],Edge Chromium 117,,,2023-10-04 18:22:00,2023-10-04 18:22:00,0.001s,PASSED
arrProdukNameSort = [],Edge Chromium 117,,,2023-10-04 18:22:00,2023-10-04 18:22:00,0.000s,PASSED
"for ([i = 0, i < dataList.size(), (i++)])",Edge Chromium 117,,,2023-10-04 18:22:00,2023-10-04 18:22:00,0.109s,PASSED
"Arrays.sort(arrProdukNameSort, Collections.reverseOrder())",Edge Chromium 117,,,2023-10-04 18:22:00,2023-10-04 18:22:00,0.000s,PASSED
println(arrProdukNameOri),Edge Chromium 117,,,2023-10-04 18:22:00,2023-10-04 18:22:00,0.000s,PASSED
println(arrProdukNameSort),Edge Chromium 117,,,2023-10-04 18:22:00,2023-10-04 18:22:00,0.000s,PASSED
assert arrProdukNameOri == arrProdukNameSort,Edge Chromium 117,,,2023-10-04 18:22:00,2023-10-04 18:22:00,0.000s,PASSED
,,,,,,,
Test Cases/Product Admin/TC-PA-015,Edge Chromium 117,User ingin mengurutkan Satuan product dari Nama awalan Z sampai A,,2023-10-04 18:22:00,2023-10-04 18:22:22,21.889s,PASSED
"callTestCase(findTestCase(""Product Admin/TC-PA-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-04 18:22:00,2023-10-04 18:22:21,20.562s,PASSED
"click(findTestObject(""Product Admin/Button Sort Satuan""))",Edge Chromium 117,,,2023-10-04 18:22:21,2023-10-04 18:22:21,0.435s,PASSED
"dataList = findWebElements(findTestObject(""Object Repository/Product Admin/Data Jenis Satuan""), 10)",Edge Chromium 117,,,2023-10-04 18:22:21,2023-10-04 18:22:22,0.436s,PASSED
arrProdukNameOri = [],Edge Chromium 117,,,2023-10-04 18:22:22,2023-10-04 18:22:22,0.000s,PASSED
arrProdukNameSort = [],Edge Chromium 117,,,2023-10-04 18:22:22,2023-10-04 18:22:22,0.000s,PASSED
"for ([i = 0, i < dataList.size(), (i++)])",Edge Chromium 117,,,2023-10-04 18:22:22,2023-10-04 18:22:22,0.104s,PASSED
Arrays.sort(arrProdukNameSort),Edge Chromium 117,,,2023-10-04 18:22:22,2023-10-04 18:22:22,0.000s,PASSED
println(arrProdukNameOri),Edge Chromium 117,,,2023-10-04 18:22:22,2023-10-04 18:22:22,0.000s,PASSED
println(arrProdukNameSort),Edge Chromium 117,,,2023-10-04 18:22:22,2023-10-04 18:22:22,0.000s,PASSED
assert arrProdukNameOri == arrProdukNameSort,Edge Chromium 117,,,2023-10-04 18:22:22,2023-10-04 18:22:22,0.000s,PASSED
,,,,,,,
Test Cases/Product Admin/TC-PA-016,Edge Chromium 117,User ingin mengurutkan Satuan product dari Nama awalan A sampai Z,,2023-10-04 18:22:22,2023-10-04 18:22:43,21.440s,PASSED
"callTestCase(findTestCase(""Product Admin/TC-PA-015""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-04 18:22:22,2023-10-04 18:22:42,20.287s,PASSED
"click(findTestObject(""Product Admin/Button Sort Satuan""))",Edge Chromium 117,,,2023-10-04 18:22:42,2023-10-04 18:22:43,0.344s,PASSED
"dataList = findWebElements(findTestObject(""Object Repository/Product Admin/Data Jenis Satuan""), 10)",Edge Chromium 117,,,2023-10-04 18:22:43,2023-10-04 18:22:43,0.434s,PASSED
arrProdukNameOri = [],Edge Chromium 117,,,2023-10-04 18:22:43,2023-10-04 18:22:43,0.000s,PASSED
arrProdukNameSort = [],Edge Chromium 117,,,2023-10-04 18:22:43,2023-10-04 18:22:43,0.000s,PASSED
"for ([i = 0, i < dataList.size(), (i++)])",Edge Chromium 117,,,2023-10-04 18:22:43,2023-10-04 18:22:43,0.111s,PASSED
"Arrays.sort(arrProdukNameSort, Collections.reverseOrder())",Edge Chromium 117,,,2023-10-04 18:22:43,2023-10-04 18:22:43,0.001s,PASSED
println(arrProdukNameOri),Edge Chromium 117,,,2023-10-04 18:22:43,2023-10-04 18:22:43,0.000s,PASSED
println(arrProdukNameSort),Edge Chromium 117,,,2023-10-04 18:22:43,2023-10-04 18:22:43,0.000s,PASSED
assert arrProdukNameOri == arrProdukNameSort,Edge Chromium 117,,,2023-10-04 18:22:43,2023-10-04 18:22:43,0.001s,PASSED
,,,,,,,
Test Cases/Product Admin/TC-PA-017,Edge Chromium 117,User ingin mengurutkan Berat product dari yang terbesar ke yang terkecil,,2023-10-04 18:22:43,2023-10-04 18:23:04,20.281s,FAILED
"callTestCase(findTestCase(""Product Admin/TC-PA-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-04 18:22:44,2023-10-04 18:23:03,19.110s,PASSED
"click(findTestObject(""Product Admin/Button Sort Berat""))",Edge Chromium 117,,,2023-10-04 18:23:03,2023-10-04 18:23:03,0.377s,PASSED
"dataList = findWebElements(findTestObject(""Object Repository/Product Admin/Data Berat""), 10)",Edge Chromium 117,,,2023-10-04 18:23:03,2023-10-04 18:23:04,0.445s,PASSED
arrProdukNameOri = [],Edge Chromium 117,,,2023-10-04 18:23:04,2023-10-04 18:23:04,0.000s,PASSED
arrProdukNameSort = [],Edge Chromium 117,,,2023-10-04 18:23:04,2023-10-04 18:23:04,0.000s,PASSED
"for ([i = 0, i < dataList.size(), (i++)])",Edge Chromium 117,,,2023-10-04 18:23:04,2023-10-04 18:23:04,0.109s,PASSED
Arrays.sort(arrProdukNameSort),Edge Chromium 117,,,2023-10-04 18:23:04,2023-10-04 18:23:04,0.000s,PASSED
println(arrProdukNameOri),Edge Chromium 117,,,2023-10-04 18:23:04,2023-10-04 18:23:04,0.000s,PASSED
println(arrProdukNameSort),Edge Chromium 117,,,2023-10-04 18:23:04,2023-10-04 18:23:04,0.000s,PASSED
assert arrProdukNameOri == arrProdukNameSort,Edge Chromium 117,,,2023-10-04 18:23:04,2023-10-04 18:23:04,0.001s,FAILED
,,,,,,,
Test Cases/Product Admin/TC-PA-018,Edge Chromium 117,User ingin mengurutkan Berat product dari yang Terkecil ke yang Terbesar,,2023-10-04 18:23:04,2023-10-04 18:23:24,20.833s,FAILED
"callTestCase(findTestCase(""Product Admin/TC-PA-017""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-04 18:23:04,2023-10-04 18:23:24,20.530s,FAILED
,,,,,,,
Test Cases/Product Admin/TC-PA-019,Edge Chromium 117,User ingin mengurutkan product yang aktif dari yang aktif ke yang tidak aktif,,2023-10-04 18:23:24,2023-10-04 18:23:46,21.436s,PASSED
"callTestCase(findTestCase(""Product Admin/TC-PA-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-04 18:23:25,2023-10-04 18:23:45,20.251s,PASSED
"click(findTestObject(""Product Admin/Button Sort Product NoOrYes""))",Edge Chromium 117,,,2023-10-04 18:23:45,2023-10-04 18:23:45,0.372s,PASSED
"dataList = findWebElements(findTestObject(""Object Repository/Product Admin/Data Product Aktif Or Tidak""), 10)",Edge Chromium 117,,,2023-10-04 18:23:45,2023-10-04 18:23:46,0.430s,PASSED
arrProdukNameOri = [],Edge Chromium 117,,,2023-10-04 18:23:46,2023-10-04 18:23:46,0.001s,PASSED
arrProdukNameSort = [],Edge Chromium 117,,,2023-10-04 18:23:46,2023-10-04 18:23:46,0.000s,PASSED
"for ([i = 0, i < dataList.size(), (i++)])",Edge Chromium 117,,,2023-10-04 18:23:46,2023-10-04 18:23:46,0.107s,PASSED
Arrays.sort(arrProdukNameSort),Edge Chromium 117,,,2023-10-04 18:23:46,2023-10-04 18:23:46,0.001s,PASSED
println(arrProdukNameOri),Edge Chromium 117,,,2023-10-04 18:23:46,2023-10-04 18:23:46,0.000s,PASSED
println(arrProdukNameSort),Edge Chromium 117,,,2023-10-04 18:23:46,2023-10-04 18:23:46,0.000s,PASSED
assert arrProdukNameOri == arrProdukNameSort,Edge Chromium 117,,,2023-10-04 18:23:46,2023-10-04 18:23:46,0.001s,PASSED
,,,,,,,
Test Cases/Product Admin/TC-PA-020,Edge Chromium 117,User ingin mengurutkan product yang aktif dari yang Tidak Aktif ke yang aktif,,2023-10-04 18:23:46,2023-10-04 18:24:09,22.677s,PASSED
"callTestCase(findTestCase(""Product Admin/TC-PA-019""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-04 18:23:46,2023-10-04 18:24:08,21.425s,PASSED
"click(findTestObject(""Product Admin/Button Sort Product NoOrYes""))",Edge Chromium 117,,,2023-10-04 18:24:08,2023-10-04 18:24:08,0.387s,PASSED
"dataList = findWebElements(findTestObject(""Object Repository/Product Admin/Data Product Aktif Or Tidak""), 10)",Edge Chromium 117,,,2023-10-04 18:24:08,2023-10-04 18:24:08,0.458s,PASSED
arrProdukNameOri = [],Edge Chromium 117,,,2023-10-04 18:24:08,2023-10-04 18:24:08,0.000s,PASSED
arrProdukNameSort = [],Edge Chromium 117,,,2023-10-04 18:24:08,2023-10-04 18:24:08,0.000s,PASSED
