Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Berat""), ""100"")",Edge Chromium 117,,,2023-10-06 09:06:30,2023-10-06 09:06:31,0.728s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Harga Modal""), ""10000"")",Edge Chromium 117,,,2023-10-06 09:06:31,2023-10-06 09:06:32,1.040s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Harga Jual""), ""12000"")",Edge Chromium 117,,,2023-10-06 09:06:32,2023-10-06 09:06:33,0.679s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Diskon""), ""1000"")",Edge Chromium 117,,,2023-10-06 09:06:33,2023-10-06 09:06:33,0.675s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Stok Awal""), ""20"")",Edge Chromium 117,,,2023-10-06 09:06:33,2023-10-06 09:06:34,0.697s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Minimum Order""), ""1"")",Edge Chromium 117,,,2023-10-06 09:06:34,2023-10-06 09:06:35,0.740s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Cuplikan""), ""Stylish dan Nyaman! Baju Koko Kids kami cocok untuk usia 0 - 9 tahun. Terbuat dari bahan berkualitas tinggi yang lembut di kulit anak-anak, baju ini sempurna untuk berbagai acara, termasuk lebaran."")",Edge Chromium 117,,,2023-10-06 09:06:35,2023-10-06 09:06:36,0.862s,PASSED
"check(findTestObject(""Product Ecommerce/Tambahkan Product/Input Merek Pria""))",Edge Chromium 117,,,2023-10-06 09:06:36,2023-10-06 09:06:36,0.408s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Keterangan""), ""Desain Modern: Tampil modis dengan desain terkini yang cocok untuk anak-anak. Kenyamanan Sepanjang Hari: Bahan lembut dan nyaman sehingga anak-anak tetap bahagia sepanjang hari. Beragam Warna: Pilihan warna yang cerah dan menarik. Ukuran Sesuai: Tersedia dalam berbagai ukuran, mulai dari 0 hingga 9 tahun. Dapatkan tampilan yang trendi untuk si kecil dengan Baju Koko Kids kami. Pesan sekarang dan buat momen lebaran mereka lebih istimewa!"")",Edge Chromium 117,,,2023-10-06 09:06:36,2023-10-06 09:06:39,2.575s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Variasi 1 Nama Variasi""), ""Warna"")",Edge Chromium 117,,,2023-10-06 09:06:39,2023-10-06 09:06:39,0.811s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Variasi 1 Kolom 1""), ""Merah"")",Edge Chromium 117,,,2023-10-06 09:06:39,2023-10-06 09:06:40,0.705s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Variasi 1 Kolom 2""), ""Biru"")",Edge Chromium 117,,,2023-10-06 09:06:40,2023-10-06 09:06:41,0.690s,PASSED
"uploadFile(findTestObject(""Product Ecommerce/Tambahkan Product/Input File""), ""E:\Pelatihan\Xsis Academy\Baju koko kids.jpg"")",Edge Chromium 117,,,2023-10-06 09:06:41,2023-10-06 09:06:43,1.986s,PASSED
"click(findTestObject(""Product Ecommerce/Tambahkan Product/Button Tambahkan""))",Edge Chromium 117,,,2023-10-06 09:06:43,2023-10-06 09:06:46,2.950s,PASSED
"verifyElementPresent(findTestObject(""Product Ecommerce/Verifikasi Halaman Product Anda""), 0)",Edge Chromium 117,,,2023-10-06 09:06:46,2023-10-06 09:07:17,31.317s,FAILED
,,,,,,,
Test Cases/Product Ecommerce/TC-PE-003,Edge Chromium 117,user ingin melakukan update produk,,2023-10-06 09:07:17,2023-10-06 09:08:06,48.409s,FAILED
"callTestCase(findTestCase(""Product Ecommerce/TC-PE-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-06 09:07:17,2023-10-06 09:07:31,13.474s,PASSED
"mouseOver(findTestObject(""Product Ecommerce/Image Gambar produk 1""))",Edge Chromium 117,,,2023-10-06 09:07:31,2023-10-06 09:07:31,0.487s,PASSED
"verifyElementPresent(findTestObject(""Product Ecommerce/Tambahkan Produk""), 0)",Edge Chromium 117,,,2023-10-06 09:07:31,2023-10-06 09:07:32,0.326s,PASSED
"click(findTestObject(""Product Ecommerce/Tambahkan Product/Edit Data""))",Edge Chromium 117,,,2023-10-06 09:07:32,2023-10-06 09:07:33,1.020s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Harga Jual""), hargaBaru)",Edge Chromium 117,,,2023-10-06 09:07:33,2023-10-06 09:07:34,0.835s,PASSED
"click(findTestObject(""Product Ecommerce/Tambahkan Product/Button Update Data""))",Edge Chromium 117,,,2023-10-06 09:07:34,2023-10-06 09:07:34,0.371s,PASSED
"verifyElementPresent(findTestObject(""Product Ecommerce/Verifikasi Halaman Product Anda""), 0)",Edge Chromium 117,,,2023-10-06 09:07:34,2023-10-06 09:07:34,0.428s,PASSED
"hargaProduct = getText(findTestObject(""Object Repository/Product Ecommerce/Verifikasi product/Harga Product Ke 1""))",Edge Chromium 117,,,2023-10-06 09:07:34,2023-10-06 09:08:06,31.191s,FAILED
,,,,,,,
Test Cases/Product Ecommerce/TC-PE-004,Edge Chromium 117,user ingin melihat detail Produk,,2023-10-06 09:08:06,2023-10-06 09:08:21,15.037s,PASSED
"callTestCase(findTestCase(""Product Ecommerce/TC-PE-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-06 09:08:06,2023-10-06 09:08:19,12.894s,PASSED
"mouseOver(findTestObject(""Product Ecommerce/Image Gambar produk 1""))",Edge Chromium 117,,,2023-10-06 09:08:19,2023-10-06 09:08:19,0.514s,PASSED
"click(findTestObject(""Product Ecommerce/Melihat Product""))",Edge Chromium 117,,,2023-10-06 09:08:19,2023-10-06 09:08:20,0.390s,PASSED
"verifyElementPresent(findTestObject(""Product Ecommerce/Verifikasi product/Verifikasi halaman Detail Product""), 0)",Edge Chromium 117,,,2023-10-06 09:08:20,2023-10-06 09:08:21,0.991s,PASSED
,,,,,,,
Test Cases/Product Ecommerce/TC-PE-005,Edge Chromium 117,user ingin menghapus Produk,,2023-10-06 09:08:21,2023-10-06 09:08:37,16.838s,PASSED
"callTestCase(findTestCase(""Product Ecommerce/TC-PE-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-06 09:08:21,2023-10-06 09:08:35,13.899s,PASSED
"dataListOld = findWebElements(findTestObject(""Object Repository/Product Ecommerce/Verifikasi product/Jumlah Product""), 10)",Edge Chromium 117,,,2023-10-06 09:08:35,2023-10-06 09:08:35,0.309s,PASSED
"mouseOver(findTestObject(""Product Ecommerce/Image Gambar produk 1""))",Edge Chromium 117,,,2023-10-06 09:08:35,2023-10-06 09:08:36,0.504s,PASSED
"click(findTestObject(""Product Ecommerce/Hapus data Product""), CONTINUE_ON_FAILURE)",Edge Chromium 117,,,2023-10-06 09:08:36,2023-10-06 09:08:36,0.354s,PASSED
"waitForAlert(5, OPTIONAL)",Edge Chromium 117,,,2023-10-06 09:08:36,2023-10-06 09:08:36,0.016s,PASSED
acceptAlert(),Edge Chromium 117,,,2023-10-06 09:08:36,2023-10-06 09:08:36,0.020s,PASSED
"dataListNew = findWebElements(findTestObject(""Object Repository/Product Ecommerce/Verifikasi product/Jumlah Product""), 10)",Edge Chromium 117,,,2023-10-06 09:08:36,2023-10-06 09:08:37,1.489s,PASSED
assert dataListOld.size() > dataListNew.size(),Edge Chromium 117,,,2023-10-06 09:08:37,2023-10-06 09:08:37,0.001s,PASSED
,,,,,,,
Test Cases/Product Ecommerce/TC-PE-006,Edge Chromium 117,user input data Valid namun cancel,,2023-10-06 09:08:37,2023-10-06 09:09:11,33.086s,PASSED
"callTestCase(findTestCase(""Product Ecommerce/TC-PE-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-06 09:08:38,2023-10-06 09:08:51,13.194s,PASSED
"click(findTestObject(""Product Ecommerce/Tambahkan Produk""))",Edge Chromium 117,,,2023-10-06 09:08:51,2023-10-06 09:08:52,1.077s,PASSED
"verifyElementPresent(findTestObject(""Product Ecommerce/Tambahkan Product/Verifikasi Halaman Tambahkan Product""), 0)",Edge Chromium 117,,,2023-10-06 09:08:52,2023-10-06 09:08:52,0.457s,PASSED
"selectOptionByValue(findTestObject(""Product Ecommerce/Tambahkan Product/Pilih Katagori Produk""), ""6"", false)",Edge Chromium 117,,,2023-10-06 09:08:52,2023-10-06 09:08:53,0.671s,PASSED
"selectOptionByValue(findTestObject(""Product Ecommerce/Tambahkan Product/Pilih Sub Katagori Produk""), ""15"", false)",Edge Chromium 117,,,2023-10-06 09:08:53,2023-10-06 09:08:54,0.909s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Nama Produk""), ""Baju Koko Kids 0 - 9 tahun"")",Edge Chromium 117,,,2023-10-06 09:08:54,2023-10-06 09:08:55,0.724s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Satuan""), ""Pcs"")",Edge Chromium 117,,,2023-10-06 09:08:55,2023-10-06 09:08:55,0.691s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Berat""), ""100"")",Edge Chromium 117,,,2023-10-06 09:08:55,2023-10-06 09:08:56,0.677s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Harga Modal""), ""10000"")",Edge Chromium 117,,,2023-10-06 09:08:56,2023-10-06 09:08:57,0.691s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Harga Jual""), ""12000"")",Edge Chromium 117,,,2023-10-06 09:08:57,2023-10-06 09:08:58,0.812s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Diskon""), ""1000"")",Edge Chromium 117,,,2023-10-06 09:08:58,2023-10-06 09:08:58,0.683s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Stok Awal""), ""20"")",Edge Chromium 117,,,2023-10-06 09:08:58,2023-10-06 09:08:59,0.692s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Minimum Order""), ""1"")",Edge Chromium 117,,,2023-10-06 09:08:59,2023-10-06 09:09:00,0.717s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Cuplikan""), ""Stylish dan Nyaman! Baju Koko Kids kami cocok untuk usia 0 - 9 tahun. Terbuat dari bahan berkualitas tinggi yang lembut di kulit anak-anak, baju ini sempurna untuk berbagai acara, termasuk lebaran."")",Edge Chromium 117,,,2023-10-06 09:09:00,2023-10-06 09:09:01,0.819s,PASSED
"check(findTestObject(""Product Ecommerce/Tambahkan Product/Input Merek Pria""))",Edge Chromium 117,,,2023-10-06 09:09:01,2023-10-06 09:09:01,0.397s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Keterangan""), ""Desain Modern: Tampil modis dengan desain terkini yang cocok untuk anak-anak. Kenyamanan Sepanjang Hari: Bahan lembut dan nyaman sehingga anak-anak tetap bahagia sepanjang hari. Beragam Warna: Pilihan warna yang cerah dan menarik. Ukuran Sesuai: Tersedia dalam berbagai ukuran, mulai dari 0 hingga 9 tahun. Dapatkan tampilan yang trendi untuk si kecil dengan Baju Koko Kids kami. Pesan sekarang dan buat momen lebaran mereka lebih istimewa!"")",Edge Chromium 117,,,2023-10-06 09:09:01,2023-10-06 09:09:03,2.425s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Variasi 1 Nama Variasi""), ""Warna"")",Edge Chromium 117,,,2023-10-06 09:09:03,2023-10-06 09:09:04,0.820s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Variasi 1 Kolom 1""), ""Merah"")",Edge Chromium 117,,,2023-10-06 09:09:04,2023-10-06 09:09:05,0.691s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Variasi 1 Kolom 2""), ""Biru"")",Edge Chromium 117,,,2023-10-06 09:09:05,2023-10-06 09:09:06,0.701s,PASSED
"uploadFile(findTestObject(""Product Ecommerce/Tambahkan Product/Input File""), ""E:\Pelatihan\Xsis Academy\Baju koko kids.jpg"")",Edge Chromium 117,,,2023-10-06 09:09:06,2023-10-06 09:09:06,0.370s,PASSED
"click(findTestObject(""Product Ecommerce/Tambahkan Product/Button Cancel""))",Edge Chromium 117,,,2023-10-06 09:09:06,2023-10-06 09:09:10,3.973s,PASSED
"verifyElementPresent(findTestObject(""Product Ecommerce/Verifikasi Halaman Product Anda""), 0)",Edge Chromium 117,,,2023-10-06 09:09:10,2023-10-06 09:09:11,0.643s,PASSED
,,,,,,,
Test Cases/Product Ecommerce/TC-PE-007,Edge Chromium 117,user ingin menambahkan variasi Produk,,2023-10-06 09:09:11,2023-10-06 09:09:26,15.223s,PASSED
"callTestCase(findTestCase(""Product Ecommerce/TC-PE-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-06 09:09:11,2023-10-06 09:09:24,13.050s,PASSED
"click(findTestObject(""Product Ecommerce/Tambahkan Produk""))",Edge Chromium 117,,,2023-10-06 09:09:24,2023-10-06 09:09:25,0.931s,PASSED
"click(findTestObject(""Product Ecommerce/Tambahkan Product/Input Tambah Kolom Variasi 1""))",Edge Chromium 117,,,2023-10-06 09:09:25,2023-10-06 09:09:25,0.589s,PASSED
"verifyElementPresent(findTestObject(""Product Ecommerce/Verifikasi product/Verifikasi variasi Bertambah""), 0)",Edge Chromium 117,,,2023-10-06 09:09:25,2023-10-06 09:09:26,0.430s,PASSED
,,,,,,,
Test Cases/Product Ecommerce/TC-PE-008,Edge Chromium 117,user ingin mengurangi variasi Produk,,2023-10-06 09:09:26,2023-10-06 09:09:41,15.661s,PASSED
"callTestCase(findTestCase(""Product Ecommerce/TC-PE-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-06 09:09:26,2023-10-06 09:09:39,13.152s,PASSED
"click(findTestObject(""Product Ecommerce/Tambahkan Produk""))",Edge Chromium 117,,,2023-10-06 09:09:39,2023-10-06 09:09:40,1.145s,PASSED
"click(findTestObject(""Product Ecommerce/Tambahkan Product/Input Hapus Kolom Variasi 1""))",Edge Chromium 117,,,2023-10-06 09:09:40,2023-10-06 09:09:41,0.589s,PASSED
"verifyElementNotPresent(findTestObject(""Product Ecommerce/Verifikasi product/Verifikasi variasi Berkurang""), 0)",Edge Chromium 117,,,2023-10-06 09:09:41,2023-10-06 09:09:41,0.531s,PASSED
,,,,,,,
Test Cases/Product Ecommerce/TC-PE-009,Edge Chromium 117,user ingin membuat Kupon produk dengan data valid,,2023-10-06 09:09:41,2023-10-06 09:10:03,21.620s,PASSED
"callTestCase(findTestCase(""Product Ecommerce/TC-PE-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-06 09:09:42,2023-10-06 09:09:55,13.428s,PASSED
"mouseOver(findTestObject(""Product Ecommerce/Image Gambar produk 1""))",Edge Chromium 117,,,2023-10-06 09:09:55,2023-10-06 09:09:56,0.516s,PASSED
"click(findTestObject(""Product Ecommerce/Tambahkan Product/Edit Data""))",Edge Chromium 117,,,2023-10-06 09:09:56,2023-10-06 09:09:57,0.945s,PASSED
"click(findTestObject(""Product Ecommerce/Kupon/Button Buat Product""))",Edge Chromium 117,,,2023-10-06 09:09:57,2023-10-06 09:09:57,0.471s,PASSED
"verifyElementPresent(findTestObject(""Product Ecommerce/Kupon/Verifikasi Halaman Voucher Product""), 0)",Edge Chromium 117,,,2023-10-06 09:09:57,2023-10-06 09:09:58,0.647s,PASSED
"setText(findTestObject(""Product Ecommerce/Kupon/Input Kode Kupon""), kodeKupon)",Edge Chromium 117,,,2023-10-06 09:09:58,2023-10-06 09:09:58,0.683s,PASSED
"setText(findTestObject(""Product Ecommerce/Kupon/Input Jumlah Kode kupon""), jumlah)",Edge Chromium 117,,,2023-10-06 09:09:58,2023-10-06 09:09:59,0.697s,PASSED
"setText(findTestObject(""Product Ecommerce/Kupon/Input Masa Berlaku""), expired)",Edge Chromium 117,,,2023-10-06 09:09:59,2023-10-06 09:10:00,0.669s,PASSED
"setText(findTestObject(""Product Ecommerce/Kupon/Input Min Order""), minOrder)",Edge Chromium 117,,,2023-10-06 09:10:00,2023-10-06 09:10:00,0.693s,PASSED
"setText(findTestObject(""Product Ecommerce/Kupon/Input Nilai Kupon""), nilai)",Edge Chromium 117,,,2023-10-06 09:10:00,2023-10-06 09:10:01,0.693s,PASSED
"click(findTestObject(""Product Ecommerce/Kupon/Button Simpan""))",Edge Chromium 117,,,2023-10-06 09:10:01,2023-10-06 09:10:02,0.781s,PASSED
"dataList = findWebElements(findTestObject(""Object Repository/Product Ecommerce/Kupon/Data Semua Voucher""), 10)",Edge Chromium 117,,,2023-10-06 09:10:02,2023-10-06 09:10:03,1.078s,PASSED
"dataKupon = """"",Edge Chromium 117,,,2023-10-06 09:10:03,2023-10-06 09:10:03,0.000s,PASSED
"for ([i = 0, i < dataList.size(), (i++)])",Edge Chromium 117,,,2023-10-06 09:10:03,2023-10-06 09:10:03,0.022s,PASSED
println(dataKupon),Edge Chromium 117,,,2023-10-06 09:10:03,2023-10-06 09:10:03,0.002s,PASSED
assert dataKupon.contains(kodeKupon),Edge Chromium 117,,,2023-10-06 09:10:03,2023-10-06 09:10:03,0.000s,PASSED
assert dataKupon.contains(jumlah),Edge Chromium 117,,,2023-10-06 09:10:03,2023-10-06 09:10:03,0.000s,PASSED
assert dataKupon.contains(expired),Edge Chromium 117,,,2023-10-06 09:10:03,2023-10-06 09:10:03,0.000s,PASSED
assert dataKupon.contains(minOrder),Edge Chromium 117,,,2023-10-06 09:10:03,2023-10-06 09:10:03,0.000s,PASSED
assert dataKupon.contains(nilai),Edge Chromium 117,,,2023-10-06 09:10:03,2023-10-06 09:10:03,0.000s,PASSED
,,,,,,,
Test Cases/Product Ecommerce/TC-PE-010,Edge Chromium 117,user ingin mengupdate Kupon produk dengan data valid,,2023-10-06 09:10:03,2023-10-06 09:10:24,20.638s,PASSED
"callTestCase(findTestCase(""Product Ecommerce/TC-PE-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-06 09:10:03,2023-10-06 09:10:17,14.139s,PASSED
"mouseOver(findTestObject(""Product Ecommerce/Image Gambar produk 1""))",Edge Chromium 117,,,2023-10-06 09:10:17,2023-10-06 09:10:18,0.505s,PASSED
"click(findTestObject(""Product Ecommerce/Tambahkan Product/Edit Data""))",Edge Chromium 117,,,2023-10-06 09:10:18,2023-10-06 09:10:19,1.377s,PASSED
"click(findTestObject(""Product Ecommerce/Kupon/Button Buat Product""))",Edge Chromium 117,,,2023-10-06 09:10:19,2023-10-06 09:10:20,0.692s,PASSED
"verifyElementPresent(findTestObject(""Product Ecommerce/Kupon/Verifikasi Halaman Voucher Product""), 0)",Edge Chromium 117,,,2023-10-06 09:10:20,2023-10-06 09:10:21,0.681s,PASSED
"click(findTestObject(""Product Ecommerce/Kupon/Button Edit Voucher""))",Edge Chromium 117,,,2023-10-06 09:10:21,2023-10-06 09:10:21,0.378s,PASSED
"setText(findTestObject(""Product Ecommerce/Kupon/Input Kode Kupon""), kodeKupon)",Edge Chromium 117,,,2023-10-06 09:10:21,2023-10-06 09:10:22,0.820s,PASSED
"click(findTestObject(""Product Ecommerce/Kupon/Button Simpan""))",Edge Chromium 117,,,2023-10-06 09:10:22,2023-10-06 09:10:22,0.359s,PASSED
"dataList = findWebElements(findTestObject(""Object Repository/Product Ecommerce/Kupon/Data Semua Voucher""), 10)",Edge Chromium 117,,,2023-10-06 09:10:22,2023-10-06 09:10:24,1.414s,PASSED
"dataKupon = """"",Edge Chromium 117,,,2023-10-06 09:10:24,2023-10-06 09:10:24,0.000s,PASSED
"for ([i = 0, i < dataList.size(), (i++)])",Edge Chromium 117,,,2023-10-06 09:10:24,2023-10-06 09:10:24,0.019s,PASSED
println(dataKupon),Edge Chromium 117,,,2023-10-06 09:10:24,2023-10-06 09:10:24,0.001s,PASSED
assert dataKupon.contains(kodeKupon),Edge Chromium 117,,,2023-10-06 09:10:24,2023-10-06 09:10:24,0.000s,PASSED
,,,,,,,
Test Cases/Product Ecommerce/TC-PE-011,Edge Chromium 117,user ingin menghapus Kupon produk,,2023-10-06 09:10:24,2023-10-06 09:10:42,18.165s,PASSED
"callTestCase(findTestCase(""Product Ecommerce/TC-PE-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-06 09:10:24,2023-10-06 09:10:37,13.452s,PASSED
"mouseOver(findTestObject(""Product Ecommerce/Image Gambar produk 1""))",Edge Chromium 117,,,2023-10-06 09:10:37,2023-10-06 09:10:38,0.512s,PASSED
"click(findTestObject(""Product Ecommerce/Tambahkan Product/Edit Data""))",Edge Chromium 117,,,2023-10-06 09:10:38,2023-10-06 09:10:39,1.072s,PASSED
"click(findTestObject(""Product Ecommerce/Kupon/Button Buat Product""))",Edge Chromium 117,,,2023-10-06 09:10:39,2023-10-06 09:10:40,0.612s,PASSED
"verifyElementPresent(findTestObject(""Product Ecommerce/Kupon/Verifikasi Halaman Voucher Product""), 0)",Edge Chromium 117,,,2023-10-06 09:10:40,2023-10-06 09:10:40,0.671s,PASSED
"click(findTestObject(""Product Ecommerce/Kupon/Button Hapus Data""))",Edge Chromium 117,,,2023-10-06 09:10:40,2023-10-06 09:10:41,0.368s,PASSED
"verifyElementNotPresent(findTestObject(""Product Ecommerce/Kupon/Button Edit Voucher""), 0)",Edge Chromium 117,,,2023-10-06 09:10:41,2023-10-06 09:10:42,1.228s,PASSED
,,,,,,,
Test Cases/Product Ecommerce/TC-PE-012,Edge Chromium 117,user menambah kolom variasi produk sebanyak 20,,2023-10-06 09:10:42,2023-10-06 09:11:09,27.347s,PASSED
"callTestCase(findTestCase(""Product Ecommerce/TC-PE-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-06 09:10:42,2023-10-06 09:10:56,13.825s,PASSED
"mouseOver(findTestObject(""Product Ecommerce/Image Gambar produk 1""))",Edge Chromium 117,,,2023-10-06 09:10:56,2023-10-06 09:10:56,0.483s,PASSED
"click(findTestObject(""Product Ecommerce/Tambahkan Product/Edit Data""))",Edge Chromium 117,,,2023-10-06 09:10:56,2023-10-06 09:10:58,1.272s,PASSED
"verifyElementPresent(findTestObject(""Product Ecommerce/Tambahkan Product/Button Update Data""), 0)",Edge Chromium 117,,,2023-10-06 09:10:58,2023-10-06 09:10:58,0.679s,PASSED
"variasiAwal = findWebElements(findTestObject(""Object Repository/Product Ecommerce/Tambahkan Product/Jumlah Variasi Warna""), 10)",Edge Chromium 117,,,2023-10-06 09:10:58,2023-10-06 09:10:59,0.327s,PASSED
"for ([i = 0, i < 20, (i++)])",Edge Chromium 117,,,2023-10-06 09:10:59,2023-10-06 09:11:09,9.941s,PASSED
"variasiAkhir = findWebElements(findTestObject(""Object Repository/Product Ecommerce/Tambahkan Product/Jumlah Variasi Warna""), 10)",Edge Chromium 117,,,2023-10-06 09:11:09,2023-10-06 09:11:09,0.522s,PASSED
assert variasiAwal.size() + 20 == variasiAkhir.size(),Edge Chromium 117,,,2023-10-06 09:11:09,2023-10-06 09:11:09,0.001s,PASSED
,,,,,,,
Test Cases/Product Ecommerce/TC-PEN-001,Edge Chromium 117,user ingin memperbarui gambar product dengan format gambar selain jpg,,2023-10-06 09:11:09,2023-10-06 09:11:25,15.849s,PASSED
"callTestCase(findTestCase(""Product Ecommerce/TC-PE-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-06 09:11:09,2023-10-06 09:11:22,12.867s,PASSED
"mouseOver(findTestObject(""Product Ecommerce/Image Gambar produk 1""))",Edge Chromium 117,,,2023-10-06 09:11:22,2023-10-06 09:11:23,0.504s,PASSED
"click(findTestObject(""Product Ecommerce/Tambahkan Product/Edit Data""))",Edge Chromium 117,,,2023-10-06 09:11:23,2023-10-06 09:11:24,1.013s,PASSED
"uploadFile(findTestObject(""Product Ecommerce/Tambahkan Product/Input File""), ""E:\Pelatihan\Xsis Academy\baju Koko kids oranye.jpg"")",Edge Chromium 117,,,2023-10-06 09:11:24,2023-10-06 09:11:24,0.472s,PASSED
"verifyElementPresent(findTestObject(""Product Ecommerce/Verifikasi product/verifikasi Error Format Foto Tidak Sesuai""), 0)",Edge Chromium 117,,,2023-10-06 09:11:24,2023-10-06 09:11:25,0.772s,PASSED
,,,,,,,
Test Cases/Product Ecommerce/TC-PEN-002,Edge Chromium 117,user ingin menambahkan produk namun salah satu kolom kosong,,2023-10-06 09:11:25,2023-10-06 09:11:43,18.078s,PASSED
"callTestCase(findTestCase(""Product Ecommerce/TC-PE-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-06 09:11:25,2023-10-06 09:11:39,14.094s,PASSED
"click(findTestObject(""Product Ecommerce/Tambahkan Produk""))",Edge Chromium 117,,,2023-10-06 09:11:39,2023-10-06 09:11:41,1.146s,PASSED
