Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
arrProdukHarga = [],Edge Chromium 117,,,2023-10-02 13:39:55,2023-10-02 13:39:55,0.001s,PASSED
"for ([i = 0, i < dataList.size(), (i++)])",Edge Chromium 117,,,2023-10-02 13:39:55,2023-10-02 13:39:55,0.093s,PASSED
"for ([i = 0, i < dataList.size(), (i++)])",Edge Chromium 117,,,2023-10-02 13:39:55,2023-10-02 13:39:55,0.005s,PASSED
,,,,,,,
Test Cases/Search Product/TC-SP-005,Edge Chromium 117,user ingin menampilkan harga termurah dari product yang telah dicari,,2023-10-02 13:39:55,2023-10-02 13:40:09,14.544s,FAILED
"callTestCase(findTestCase(""Search Product/TC-SP-002""), [""merk"":""a""], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-02 13:39:55,2023-10-02 13:40:06,11.293s,PASSED
"selectOptionByValue(findTestObject(""Search Product/Pilih Urutan""), ""asc"", false)",Edge Chromium 117,,,2023-10-02 13:40:06,2023-10-02 13:40:07,0.894s,PASSED
"click(findTestObject(""Search Product/button_Tampilkan product dari sampai""))",Edge Chromium 117,,,2023-10-02 13:40:07,2023-10-02 13:40:08,1.267s,PASSED
"dataList = findWebElements(findTestObject(""Object Repository/Search Product/Harga Semua Product""), 10)",Edge Chromium 117,,,2023-10-02 13:40:08,2023-10-02 13:40:09,0.646s,PASSED
arrProdukHargaOri = [],Edge Chromium 117,,,2023-10-02 13:40:09,2023-10-02 13:40:09,0.000s,PASSED
arrProdukHargaSort = [],Edge Chromium 117,,,2023-10-02 13:40:09,2023-10-02 13:40:09,0.000s,PASSED
"for ([i = 0, i < dataList.size(), (i++)])",Edge Chromium 117,,,2023-10-02 13:40:09,2023-10-02 13:40:09,0.131s,PASSED
Arrays.sort(arrProdukHargaSort),Edge Chromium 117,,,2023-10-02 13:40:09,2023-10-02 13:40:09,0.012s,PASSED
assert arrProdukHargaOri == arrProdukHargaSort,Edge Chromium 117,,,2023-10-02 13:40:09,2023-10-02 13:40:09,0.001s,FAILED
,,,,,,,
Test Cases/Search Product/TC-SP-006,Edge Chromium 117,user ingin menampilkan harga termahal dari product yang telah dicari,,2023-10-02 13:40:09,2023-10-02 13:40:23,13.916s,FAILED
"callTestCase(findTestCase(""Search Product/TC-SP-002""), [""merk"":""a""], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-02 13:40:10,2023-10-02 13:40:20,10.426s,PASSED
"selectOptionByValue(findTestObject(""Search Product/Pilih Urutan""), ""desc"", false)",Edge Chromium 117,,,2023-10-02 13:40:20,2023-10-02 13:40:21,1.269s,PASSED
"click(findTestObject(""Search Product/button_Tampilkan product dari sampai""))",Edge Chromium 117,,,2023-10-02 13:40:21,2023-10-02 13:40:22,1.161s,PASSED
"dataList = findWebElements(findTestObject(""Object Repository/Search Product/Harga Semua Product""), 10)",Edge Chromium 117,,,2023-10-02 13:40:22,2023-10-02 13:40:23,0.655s,PASSED
arrProdukHargaOri = [],Edge Chromium 117,,,2023-10-02 13:40:23,2023-10-02 13:40:23,0.000s,PASSED
arrProdukHargaSort = [],Edge Chromium 117,,,2023-10-02 13:40:23,2023-10-02 13:40:23,0.000s,PASSED
"for ([i = 0, i < dataList.size(), (i++)])",Edge Chromium 117,,,2023-10-02 13:40:23,2023-10-02 13:40:23,0.129s,PASSED
"Arrays.sort(arrProdukHargaSort, Collections.reverseOrder())",Edge Chromium 117,,,2023-10-02 13:40:23,2023-10-02 13:40:23,0.006s,PASSED
assert arrProdukHargaOri == arrProdukHargaSort,Edge Chromium 117,,,2023-10-02 13:40:23,2023-10-02 13:40:23,0.001s,FAILED
,,,,,,,
Test Cases/Search Product/TC-SP-007,Edge Chromium 117,user ingin menampilkan katagori yang memiliki huruf a dan hanya ingin menampilkan elektronik saja,,2023-10-02 13:40:23,2023-10-02 13:40:36,12.582s,PASSED
"callTestCase(findTestCase(""Search Product/TC-SP-002""), [""merk"":""a""], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-02 13:40:23,2023-10-02 13:40:34,10.304s,PASSED
"click(findTestObject(""Search Product/Katagoti Elektronik""))",Edge Chromium 117,,,2023-10-02 13:40:34,2023-10-02 13:40:35,1.139s,PASSED
"dataList = findWebElements(findTestObject(""Object Repository/Search Product/Nama Product Elektronik""), 10)",Edge Chromium 117,,,2023-10-02 13:40:35,2023-10-02 13:40:35,0.557s,PASSED
"jumlah = getText(findTestObject(""Object Repository/Search Product/Jumlah Elektronik""))",Edge Chromium 117,,,2023-10-02 13:40:35,2023-10-02 13:40:36,0.321s,PASSED
"angka1 = jumlah.replace(""("", """")",Edge Chromium 117,,,2023-10-02 13:40:36,2023-10-02 13:40:36,0.001s,PASSED
"angkaStr = angka1.replace("")"", """")",Edge Chromium 117,,,2023-10-02 13:40:36,2023-10-02 13:40:36,0.000s,PASSED
println(angkaStr),Edge Chromium 117,,,2023-10-02 13:40:36,2023-10-02 13:40:36,0.001s,PASSED
println(dataList.size()),Edge Chromium 117,,,2023-10-02 13:40:36,2023-10-02 13:40:36,0.001s,PASSED
assert Integer.parseInt(angkaStr) == dataList.size(),Edge Chromium 117,,,2023-10-02 13:40:36,2023-10-02 13:40:36,0.001s,PASSED
,,,,,,,
Test Cases/Search Product/TC-SP-008,Edge Chromium 117,Ketika user Masukkan kata kunci produk yang tidak ditemukan dalam kotak pencarian.,,2023-10-02 13:40:36,2023-10-02 13:40:46,9.901s,PASSED
"openBrowser(""https://10.9.2.63/ecommerce/"")",Edge Chromium 117,,,2023-10-02 13:40:36,2023-10-02 13:40:43,6.665s,PASSED
maximizeWindow(),Edge Chromium 117,,,2023-10-02 13:40:43,2023-10-02 13:40:43,0.158s,PASSED
"setText(findTestObject(""Search Product/Input Product""), ""Kamera Vintage"")",Edge Chromium 117,,,2023-10-02 13:40:43,2023-10-02 13:40:44,1.138s,PASSED
"click(findTestObject(""Search Product/button_Cari Product""))",Edge Chromium 117,,,2023-10-02 13:40:44,2023-10-02 13:40:45,1.064s,PASSED
"verifyElementText(findTestObject(""Search Product/produk gak ditemukan""), ""Oops, produk gak ditemukan"")",Edge Chromium 117,,,2023-10-02 13:40:45,2023-10-02 13:40:46,0.668s,PASSED
,,,,,,,
Test Cases/Search Product/TC-SP-009,Edge Chromium 117,ketika user memilih katagori produk tanpa mengisi kolom pencarian,,2023-10-02 13:40:46,2023-10-02 13:40:55,9.635s,PASSED
"openBrowser(""https://10.9.2.63/ecommerce/"")",Edge Chromium 117,,,2023-10-02 13:40:46,2023-10-02 13:40:52,6.220s,PASSED
maximizeWindow(),Edge Chromium 117,,,2023-10-02 13:40:52,2023-10-02 13:40:52,0.148s,PASSED
"mouseOver(findTestObject(""Search Product/Kategori Produk""))",Edge Chromium 117,,,2023-10-02 13:40:52,2023-10-02 13:40:53,0.918s,PASSED
"mouseOver(findTestObject(""Search Product/Katagori Fashion Busana Pria""))",Edge Chromium 117,,,2023-10-02 13:40:53,2023-10-02 13:40:54,0.500s,PASSED
"click(findTestObject(""Search Product/Katagori Fashion Busana Pria Accessoris""))",Edge Chromium 117,,,2023-10-02 13:40:54,2023-10-02 13:40:55,0.955s,PASSED
"verifyElementText(findTestObject(""Search Product/Nama Product/Men Singelete - Baju Dalam Menarik""), ""Men Singelete - Baju Dalam Menarik"")",Edge Chromium 117,,,2023-10-02 13:40:55,2023-10-02 13:40:55,0.689s,PASSED
,,,,,,,
Test Cases/Search Product/TC-SP-010,Edge Chromium 117,User Memasukkan Input dengan Besar Kecilya huruf yang berbeda,,2023-10-02 13:40:55,2023-10-02 13:41:06,10.209s,PASSED
"openBrowser(""https://10.9.2.63/ecommerce/"")",Edge Chromium 117,,,2023-10-02 13:40:56,2023-10-02 13:41:02,6.629s,PASSED
maximizeWindow(),Edge Chromium 117,,,2023-10-02 13:41:02,2023-10-02 13:41:02,0.150s,PASSED
"verifyElementPresent(findTestObject(""Search Product/Verify Page Tajalapak""), 0)",Edge Chromium 117,,,2023-10-02 13:41:02,2023-10-02 13:41:03,0.706s,PASSED
