Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"for ([i = 0, i < dataList.size(), (i++)])",Edge Chromium 117,,,2023-10-06 10:01:24,2023-10-06 10:01:24,0.101s,PASSED
Arrays.sort(arrProdukNameSort),Edge Chromium 117,,,2023-10-06 10:01:24,2023-10-06 10:01:24,0.000s,PASSED
println(arrProdukNameOri),Edge Chromium 117,,,2023-10-06 10:01:24,2023-10-06 10:01:24,0.001s,PASSED
println(arrProdukNameSort),Edge Chromium 117,,,2023-10-06 10:01:24,2023-10-06 10:01:24,0.000s,PASSED
assert arrProdukNameOri == arrProdukNameSort,Edge Chromium 117,,,2023-10-06 10:01:24,2023-10-06 10:01:24,0.000s,PASSED
,,,,,,,
Test Cases/Product Admin/TC-PA-020,Edge Chromium 117,User ingin mengurutkan product yang aktif dari yang Tidak Aktif ke yang aktif,,2023-10-06 10:01:24,2023-10-06 10:01:48,24.278s,PASSED
"callTestCase(findTestCase(""Product Admin/TC-PA-019""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-06 10:01:24,2023-10-06 10:01:47,23.065s,PASSED
"click(findTestObject(""Product Admin/Button Sort Product NoOrYes""))",Edge Chromium 117,,,2023-10-06 10:01:47,2023-10-06 10:01:47,0.366s,PASSED
"dataList = findWebElements(findTestObject(""Object Repository/Product Admin/Data Product Aktif Or Tidak""), 10)",Edge Chromium 117,,,2023-10-06 10:01:47,2023-10-06 10:01:48,0.530s,PASSED
arrProdukNameOri = [],Edge Chromium 117,,,2023-10-06 10:01:48,2023-10-06 10:01:48,0.000s,PASSED
arrProdukNameSort = [],Edge Chromium 117,,,2023-10-06 10:01:48,2023-10-06 10:01:48,0.000s,PASSED
"for ([i = 0, i < dataList.size(), (i++)])",Edge Chromium 117,,,2023-10-06 10:01:48,2023-10-06 10:01:48,0.087s,PASSED
"Arrays.sort(arrProdukNameSort, Collections.reverseOrder())",Edge Chromium 117,,,2023-10-06 10:01:48,2023-10-06 10:01:48,0.000s,PASSED
println(arrProdukNameOri),Edge Chromium 117,,,2023-10-06 10:01:48,2023-10-06 10:01:48,0.001s,PASSED
println(arrProdukNameSort),Edge Chromium 117,,,2023-10-06 10:01:48,2023-10-06 10:01:48,0.000s,PASSED
assert arrProdukNameOri == arrProdukNameSort,Edge Chromium 117,,,2023-10-06 10:01:48,2023-10-06 10:01:48,0.000s,PASSED
,,,,,,,
Test Cases/Product Admin/TC-PA-021,Edge Chromium 117,User ingin Mencari data merdasarkan no/nama Produk/harga modal/harga reseller/harga konsumen/stok/satuan/berat dengan data valid,,2023-10-06 10:01:48,2023-10-06 10:02:12,23.908s,PASSED
"callTestCase(findTestCase(""Product Admin/TC-PA-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-06 10:01:48,2023-10-06 10:02:11,22.290s,PASSED
"setText(findTestObject(""Product Admin/Input Search Product""), cariKata)",Edge Chromium 117,,,2023-10-06 10:02:11,2023-10-06 10:02:11,0.761s,PASSED
"dataList = findWebElements(findTestObject(""Object Repository/Product Admin/Data Semua Product""), 10)",Edge Chromium 117,,,2023-10-06 10:02:11,2023-10-06 10:02:12,0.455s,PASSED
"for ([i = 0, i < dataList.size(), i += 7])",Edge Chromium 117,,,2023-10-06 10:02:12,2023-10-06 10:02:12,0.138s,PASSED
,,,,,,,
Test Cases/Product Admin/TC-PA-022,Edge Chromium 117,User ingin Menambahkan Produk dengan valid,,2023-10-06 10:02:12,2023-10-06 10:02:53,40.992s,PASSED
"callTestCase(findTestCase(""Product Admin/TC-PA-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-06 10:02:13,2023-10-06 10:02:34,21.488s,PASSED
"jmlAwal = getText(findTestObject(""Object Repository/Product Admin/Showing 1 to 10 of 55 entries""))",Edge Chromium 117,,,2023-10-06 10:02:34,2023-10-06 10:02:34,0.342s,PASSED
"click(findTestObject(""Product Admin/Button Tambahkan Data""))",Edge Chromium 117,,,2023-10-06 10:02:34,2023-10-06 10:02:35,1.027s,PASSED
"verifyElementPresent(findTestObject(""Product Admin/TambahProduk/Verifikasi Halaman Product Baru""), 0)",Edge Chromium 117,,,2023-10-06 10:02:35,2023-10-06 10:02:36,0.320s,PASSED
"setText(findTestObject(""Product Admin/TambahProduk/Input Pemilik""), pemilik)",Edge Chromium 117,,,2023-10-06 10:02:36,2023-10-06 10:02:36,0.718s,PASSED
"click(findTestObject(""Product Admin/TambahProduk/Pemilik Toko Koko""))",Edge Chromium 117,,,2023-10-06 10:02:36,2023-10-06 10:02:37,0.486s,PASSED
"selectOptionByValue(findTestObject(""Product Admin/TambahProduk/Pilih Katagori""), katagori, false)",Edge Chromium 117,,,2023-10-06 10:02:37,2023-10-06 10:02:38,0.679s,PASSED
"selectOptionByValue(findTestObject(""Product Admin/TambahProduk/Pilih Sub Katagori""), subKatagori, false)",Edge Chromium 117,,,2023-10-06 10:02:38,2023-10-06 10:02:38,0.785s,PASSED
"setText(findTestObject(""Product Admin/TambahProduk/Input Nama Produk""), namaProduk)",Edge Chromium 117,,,2023-10-06 10:02:38,2023-10-06 10:02:39,0.731s,PASSED
"setText(findTestObject(""Product Admin/TambahProduk/Input Satuan Produk""), satuan)",Edge Chromium 117,,,2023-10-06 10:02:39,2023-10-06 10:02:40,0.736s,PASSED
"setText(findTestObject(""Product Admin/TambahProduk/Input Berat gram""), berat)",Edge Chromium 117,,,2023-10-06 10:02:40,2023-10-06 10:02:41,0.678s,PASSED
"setText(findTestObject(""Product Admin/TambahProduk/Input Harga Modal""), hargaModal)",Edge Chromium 117,,,2023-10-06 10:02:41,2023-10-06 10:02:41,0.680s,PASSED
"setText(findTestObject(""Product Admin/TambahProduk/Input Harga Reseller""), hargaReseller)",Edge Chromium 117,,,2023-10-06 10:02:41,2023-10-06 10:02:42,0.890s,PASSED
"setText(findTestObject(""Product Admin/TambahProduk/Input Harga Konsumen""), hargaKonsumen)",Edge Chromium 117,,,2023-10-06 10:02:42,2023-10-06 10:02:43,0.736s,PASSED
"setText(findTestObject(""Product Admin/TambahProduk/Input Diskon""), Diskon)",Edge Chromium 117,,,2023-10-06 10:02:43,2023-10-06 10:02:44,0.674s,PASSED
"setText(findTestObject(""Product Admin/TambahProduk/Input Stok Awal""), stokAwal)",Edge Chromium 117,,,2023-10-06 10:02:44,2023-10-06 10:02:44,0.698s,PASSED
"click(findTestObject(""Product Admin/TambahProduk/Input Pria Tag""))",Edge Chromium 117,,,2023-10-06 10:02:44,2023-10-06 10:02:45,0.378s,PASSED
"setText(findTestObject(""Product Admin/TambahProduk/Input Cuplikan Textarea""), cuplikan)",Edge Chromium 117,,,2023-10-06 10:02:45,2023-10-06 10:02:45,0.833s,PASSED
"check(findTestObject(""Product Admin/TambahProduk/Input Aktif product""), STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-06 10:02:45,2023-10-06 10:02:46,0.324s,PASSED
"setText(findTestObject(""Product Admin/TambahProduk/Input Keterangan""), keterangan)",Edge Chromium 117,,,2023-10-06 10:02:46,2023-10-06 10:02:48,2.458s,PASSED
"uploadFile(findTestObject(""Product Admin/TambahProduk/Input File""), ""E:\Pelatihan\Xsis Academy\Baju koko kids.jpg"")",Edge Chromium 117,,,2023-10-06 10:02:48,2023-10-06 10:02:49,0.473s,PASSED
"click(findTestObject(""Product Admin/TambahProduk/Button Tambahkan""))",Edge Chromium 117,,,2023-10-06 10:02:49,2023-10-06 10:02:52,3.429s,PASSED
"dataBaru = getText(findTestObject(""Object Repository/Product Admin/TambahProduk/Data Verifikasi Hapus Data""))",Edge Chromium 117,,,2023-10-06 10:02:52,2023-10-06 10:02:53,0.444s,PASSED
"jmlAkhir = getText(findTestObject(""Object Repository/Product Admin/Showing 1 to 10 of 55 entries""))",Edge Chromium 117,,,2023-10-06 10:02:53,2023-10-06 10:02:53,0.344s,PASSED
println(dataBaru),Edge Chromium 117,,,2023-10-06 10:02:53,2023-10-06 10:02:53,0.000s,PASSED
println(jmlAwal),Edge Chromium 117,,,2023-10-06 10:02:53,2023-10-06 10:02:53,0.000s,PASSED
println(jmlAkhir),Edge Chromium 117,,,2023-10-06 10:02:53,2023-10-06 10:02:53,0.000s,PASSED
"resultAwal = trim().substring(19, 21)",Edge Chromium 117,,,2023-10-06 10:02:53,2023-10-06 10:02:53,0.001s,PASSED
"resultAkhir = trim().substring(19, 21)",Edge Chromium 117,,,2023-10-06 10:02:53,2023-10-06 10:02:53,0.000s,PASSED
println(resultAwal),Edge Chromium 117,,,2023-10-06 10:02:53,2023-10-06 10:02:53,0.000s,PASSED
println(resultAkhir),Edge Chromium 117,,,2023-10-06 10:02:53,2023-10-06 10:02:53,0.000s,PASSED
data1 = Integer.parseInt(resultAwal),Edge Chromium 117,,,2023-10-06 10:02:53,2023-10-06 10:02:53,0.000s,PASSED
data2 = Integer.parseInt(resultAkhir),Edge Chromium 117,,,2023-10-06 10:02:53,2023-10-06 10:02:53,0.000s,PASSED
assert dataBaru.contains(namaProduk) == true,Edge Chromium 117,,,2023-10-06 10:02:53,2023-10-06 10:02:53,0.000s,PASSED
assert data1 + 1 == data2,Edge Chromium 117,,,2023-10-06 10:02:53,2023-10-06 10:02:53,0.000s,PASSED
data = new java.util.HashMap(),Edge Chromium 117,,,2023-10-06 10:02:53,2023-10-06 10:02:53,0.001s,PASSED
"data.put(""dataPemilik"", pemilik)",Edge Chromium 117,,,2023-10-06 10:02:53,2023-10-06 10:02:53,0.000s,PASSED
"data.put(""dataKatagori"", katagori)",Edge Chromium 117,,,2023-10-06 10:02:53,2023-10-06 10:02:53,0.000s,PASSED
"data.put(""dataSubKatagori"", subKatagori)",Edge Chromium 117,,,2023-10-06 10:02:53,2023-10-06 10:02:53,0.000s,PASSED
"data.put(""dataNamaProduct"", namaProduk)",Edge Chromium 117,,,2023-10-06 10:02:53,2023-10-06 10:02:53,0.000s,PASSED
"data.put(""dataSatuan"", satuan)",Edge Chromium 117,,,2023-10-06 10:02:53,2023-10-06 10:02:53,0.001s,PASSED
"data.put(""dataBerat"", berat)",Edge Chromium 117,,,2023-10-06 10:02:53,2023-10-06 10:02:53,0.000s,PASSED
"data.put(""dataHargaModal"", hargaModal)",Edge Chromium 117,,,2023-10-06 10:02:53,2023-10-06 10:02:53,0.000s,PASSED
"data.put(""dataHargaReseller"", hargaReseller)",Edge Chromium 117,,,2023-10-06 10:02:53,2023-10-06 10:02:53,0.000s,PASSED
"data.put(""dataHargaKonsumen"", hargaKonsumen)",Edge Chromium 117,,,2023-10-06 10:02:53,2023-10-06 10:02:53,0.000s,PASSED
"data.put(""dataDiskon"", hargaReseller)",Edge Chromium 117,,,2023-10-06 10:02:53,2023-10-06 10:02:53,0.000s,PASSED
"data.put(""dataStokEdit"", hargaKonsumen)",Edge Chromium 117,,,2023-10-06 10:02:53,2023-10-06 10:02:53,0.000s,PASSED
return data,Edge Chromium 117,,,2023-10-06 10:02:53,2023-10-06 10:02:53,0.000s,PASSED
,,,,,,,
Test Cases/Product Admin/TC-PA-023,Edge Chromium 117,User ingin menjadikan Produk Reseller Perusahaan,,2023-10-06 10:02:53,2023-10-06 10:03:17,24.171s,PASSED
"callTestCase(findTestCase(""Product Admin/TC-PA-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-06 10:02:53,2023-10-06 10:03:15,21.723s,PASSED
"click(findTestObject(""Product Admin/Button Jadikan product Reseller""))",Edge Chromium 117,,,2023-10-06 10:03:15,2023-10-06 10:03:15,0.579s,PASSED
acceptAlert(),Edge Chromium 117,,,2023-10-06 10:03:15,2023-10-06 10:03:15,0.024s,PASSED
"namaProduct = getText(findTestObject(""Object Repository/Product Admin/Verifikasi Product Reseller""))",Edge Chromium 117,,,2023-10-06 10:03:15,2023-10-06 10:03:17,1.593s,PASSED
println(namaProduct),Edge Chromium 117,,,2023-10-06 10:03:17,2023-10-06 10:03:17,0.000s,PASSED
"assert toLowerCase().contains(""perusahaan"") == true",Edge Chromium 117,,,2023-10-06 10:03:17,2023-10-06 10:03:17,0.000s,PASSED
,,,,,,,
Test Cases/Product Admin/TC-PA-024,Edge Chromium 117,User ingin Update data Produk,,2023-10-06 10:03:17,2023-10-06 10:03:55,37.707s,PASSED
"callTestCase(findTestCase(""Product Admin/TC-PA-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-06 10:03:17,2023-10-06 10:03:39,21.508s,PASSED
"jmlLama = getText(findTestObject(""Object Repository/Product Admin/Showing 1 to 10 of 55 entries""))",Edge Chromium 117,,,2023-10-06 10:03:39,2023-10-06 10:03:39,0.327s,PASSED
"click(findTestObject(""Product Admin/Button Edit Product Fleksibel""))",Edge Chromium 117,,,2023-10-06 10:03:39,2023-10-06 10:03:40,0.968s,PASSED
"verifyElementPresent(findTestObject(""Product Admin/TambahProduk/Verifikasi Halaman Product Baru""), 0)",Edge Chromium 117,,,2023-10-06 10:03:40,2023-10-06 10:03:41,0.305s,PASSED
"setText(findTestObject(""Product Admin/TambahProduk/Input Pemilik""), pemilik)",Edge Chromium 117,,,2023-10-06 10:03:41,2023-10-06 10:03:41,0.718s,PASSED
"click(findTestObject(""Product Admin/TambahProduk/Pemilik Toko Koko""))",Edge Chromium 117,,,2023-10-06 10:03:41,2023-10-06 10:03:42,0.574s,PASSED
"selectOptionByValue(findTestObject(""Product Admin/TambahProduk/Pilih Katagori""), katagori, false)",Edge Chromium 117,,,2023-10-06 10:03:42,2023-10-06 10:03:42,0.650s,PASSED
"selectOptionByValue(findTestObject(""Product Admin/TambahProduk/Pilih Sub Katagori""), subKatagori, false)",Edge Chromium 117,,,2023-10-06 10:03:42,2023-10-06 10:03:43,0.641s,PASSED
"setText(findTestObject(""Product Admin/TambahProduk/Input Nama Produk""), namaProduk)",Edge Chromium 117,,,2023-10-06 10:03:43,2023-10-06 10:03:44,0.686s,PASSED
"setText(findTestObject(""Product Admin/TambahProduk/Input Satuan Produk""), satuan)",Edge Chromium 117,,,2023-10-06 10:03:44,2023-10-06 10:03:44,0.658s,PASSED
"setText(findTestObject(""Product Admin/TambahProduk/Input Berat gram""), berat)",Edge Chromium 117,,,2023-10-06 10:03:44,2023-10-06 10:03:45,0.684s,PASSED
"setText(findTestObject(""Product Admin/TambahProduk/Input Harga Modal""), hargaModal)",Edge Chromium 117,,,2023-10-06 10:03:45,2023-10-06 10:03:46,0.693s,PASSED
"setText(findTestObject(""Product Admin/TambahProduk/Input Harga Reseller""), hargaReseller)",Edge Chromium 117,,,2023-10-06 10:03:46,2023-10-06 10:03:47,0.699s,PASSED
"setText(findTestObject(""Product Admin/TambahProduk/Input Harga Konsumen""), hargaKonsumen)",Edge Chromium 117,,,2023-10-06 10:03:47,2023-10-06 10:03:47,0.680s,PASSED
"setText(findTestObject(""Product Admin/TambahProduk/Input Diskon""), diskon)",Edge Chromium 117,,,2023-10-06 10:03:47,2023-10-06 10:03:48,0.675s,PASSED
"setText(findTestObject(""Product Admin/TambahProduk/Input Stok Awal""), stokAwal)",Edge Chromium 117,,,2023-10-06 10:03:48,2023-10-06 10:03:49,0.644s,PASSED
"click(findTestObject(""Product Admin/TambahProduk/Input Pria Tag""))",Edge Chromium 117,,,2023-10-06 10:03:49,2023-10-06 10:03:49,0.365s,PASSED
"setText(findTestObject(""Product Admin/TambahProduk/Input Cuplikan Textarea""), cuplikan)",Edge Chromium 117,,,2023-10-06 10:03:49,2023-10-06 10:03:50,0.830s,PASSED
"check(findTestObject(""Product Admin/TambahProduk/Input Aktif product""), STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-06 10:03:50,2023-10-06 10:03:50,0.323s,PASSED
"setText(findTestObject(""Product Admin/Update Edit Keterangan""), keterangan)",Edge Chromium 117,,,2023-10-06 10:03:50,2023-10-06 10:03:52,2.305s,PASSED
"click(findTestObject(""Product Admin/TambahProduk/Button Update Data""))",Edge Chromium 117,,,2023-10-06 10:03:52,2023-10-06 10:03:54,1.553s,PASSED
"jmlBaru = getText(findTestObject(""Object Repository/Product Admin/Showing 1 to 10 of 55 entries""))",Edge Chromium 117,,,2023-10-06 10:03:54,2023-10-06 10:03:54,0.539s,PASSED
"dataBaru = getText(findTestObject(""Object Repository/Product Admin/TambahProduk/Data Verifikasi Hapus Data""))",Edge Chromium 117,,,2023-10-06 10:03:54,2023-10-06 10:03:55,0.342s,PASSED
println(dataBaru),Edge Chromium 117,,,2023-10-06 10:03:55,2023-10-06 10:03:55,0.000s,PASSED
assert dataBaru.contains(namaProduk) == true,Edge Chromium 117,,,2023-10-06 10:03:55,2023-10-06 10:03:55,0.001s,PASSED
assert jmlLama == jmlBaru,Edge Chromium 117,,,2023-10-06 10:03:55,2023-10-06 10:03:55,0.000s,PASSED
,,,,,,,
Test Cases/Product Admin/TC-PA-025,Edge Chromium 117,User ingin menghapus data produk,,2023-10-06 10:03:55,2023-10-06 10:04:20,24.918s,PASSED
"callTestCase(findTestCase(""Product Admin/TC-PA-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-06 10:03:55,2023-10-06 10:04:17,22.058s,PASSED
"jmlAwal = getText(findTestObject(""Object Repository/Product Admin/Showing 1 to 10 of 55 entries""))",Edge Chromium 117,,,2023-10-06 10:04:17,2023-10-06 10:04:17,0.327s,PASSED
"dataLama = getText(findTestObject(""Object Repository/Product Admin/TambahProduk/Data Verifikasi Hapus Data""))",Edge Chromium 117,,,2023-10-06 10:04:17,2023-10-06 10:04:18,0.344s,PASSED
"click(findTestObject(""Product Admin/Button Hapus Data""))",Edge Chromium 117,,,2023-10-06 10:04:18,2023-10-06 10:04:18,0.386s,PASSED
acceptAlert(),Edge Chromium 117,,,2023-10-06 10:04:18,2023-10-06 10:04:18,0.017s,PASSED
"dataBaru = getText(findTestObject(""Object Repository/Product Admin/TambahProduk/Data Verifikasi Hapus Data""))",Edge Chromium 117,,,2023-10-06 10:04:18,2023-10-06 10:04:19,1.220s,PASSED
"jmlAkhir = getText(findTestObject(""Object Repository/Product Admin/Showing 1 to 10 of 55 entries""))",Edge Chromium 117,,,2023-10-06 10:04:19,2023-10-06 10:04:20,0.328s,PASSED
"resultAwal = trim().substring(19, 21)",Edge Chromium 117,,,2023-10-06 10:04:20,2023-10-06 10:04:20,0.000s,PASSED
"resultAkhir = trim().substring(19, 21)",Edge Chromium 117,,,2023-10-06 10:04:20,2023-10-06 10:04:20,0.001s,PASSED
data1 = Integer.parseInt(resultAwal),Edge Chromium 117,,,2023-10-06 10:04:20,2023-10-06 10:04:20,0.000s,PASSED
data2 = Integer.parseInt(resultAkhir),Edge Chromium 117,,,2023-10-06 10:04:20,2023-10-06 10:04:20,0.000s,PASSED
assert dataLama != dataBaru,Edge Chromium 117,,,2023-10-06 10:04:20,2023-10-06 10:04:20,0.000s,PASSED
assert data1 - 1 == data2,Edge Chromium 117,,,2023-10-06 10:04:20,2023-10-06 10:04:20,0.006s,PASSED
,,,,,,,
Test Cases/Product Admin/TC-PA-026,Edge Chromium 117,User ingin menambahkan produk namun membatalkannya,,2023-10-06 10:04:20,2023-10-06 10:04:45,25.489s,PASSED
"callTestCase(findTestCase(""Product Admin/TC-PA-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-06 10:04:20,2023-10-06 10:04:42,21.709s,PASSED
"jmlAwal = getText(findTestObject(""Object Repository/Product Admin/Showing 1 to 10 of 55 entries""))",Edge Chromium 117,,,2023-10-06 10:04:42,2023-10-06 10:04:42,0.327s,PASSED
"click(findTestObject(""Product Admin/Button Tambahkan Data""))",Edge Chromium 117,,,2023-10-06 10:04:42,2023-10-06 10:04:43,1.004s,PASSED
"verifyElementPresent(findTestObject(""Product Admin/TambahProduk/Verifikasi Halaman Product Baru""), 0)",Edge Chromium 117,,,2023-10-06 10:04:43,2023-10-06 10:04:43,0.329s,PASSED
"click(findTestObject(""Product Admin/TambahProduk/Button Cancel""))",Edge Chromium 117,,,2023-10-06 10:04:43,2023-10-06 10:04:44,1.126s,PASSED
"verifyElementPresent(findTestObject(""Product Admin/Veridikasi Halaman Semua Produk""), 0)",Edge Chromium 117,,,2023-10-06 10:04:44,2023-10-06 10:04:45,0.424s,PASSED
"jmlAkhir = getText(findTestObject(""Object Repository/Product Admin/Showing 1 to 10 of 55 entries""))",Edge Chromium 117,,,2023-10-06 10:04:45,2023-10-06 10:04:45,0.318s,PASSED
"resultAwal = trim().substring(19, 21)",Edge Chromium 117,,,2023-10-06 10:04:45,2023-10-06 10:04:45,0.001s,PASSED
"resultAkhir = trim().substring(19, 21)",Edge Chromium 117,,,2023-10-06 10:04:45,2023-10-06 10:04:45,0.000s,PASSED
data1 = Integer.parseInt(resultAwal),Edge Chromium 117,,,2023-10-06 10:04:45,2023-10-06 10:04:45,0.000s,PASSED
data2 = Integer.parseInt(resultAkhir),Edge Chromium 117,,,2023-10-06 10:04:45,2023-10-06 10:04:45,0.000s,PASSED
assert data1 == data2,Edge Chromium 117,,,2023-10-06 10:04:45,2023-10-06 10:04:45,0.000s,PASSED
,,,,,,,
Test Cases/Product Admin/TC-PA-027,Edge Chromium 117,User ingin Update data Produk namun membatalkannya,,2023-10-06 10:04:45,2023-10-06 10:05:12,26.346s,PASSED
"callTestCase(findTestCase(""Product Admin/TC-PA-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-06 10:04:45,2023-10-06 10:05:06,20.462s,PASSED
"jmlAwal = getText(findTestObject(""Object Repository/Product Admin/Showing 1 to 10 of 55 entries""))",Edge Chromium 117,,,2023-10-06 10:05:06,2023-10-06 10:05:06,0.328s,PASSED
"click(findTestObject(""Product Admin/Button Edit Product Fleksibel""))",Edge Chromium 117,,,2023-10-06 10:05:06,2023-10-06 10:05:07,0.942s,PASSED
"verifyElementPresent(findTestObject(""Product Admin/TambahProduk/Verifikasi Halaman Product Baru""), 0)",Edge Chromium 117,,,2023-10-06 10:05:07,2023-10-06 10:05:08,0.355s,PASSED
"click(findTestObject(""Product Admin/TambahProduk/Button Cancel""))",Edge Chromium 117,,,2023-10-06 10:05:08,2023-10-06 10:05:08,0.369s,PASSED
"verifyElementPresent(findTestObject(""Product Admin/Veridikasi Halaman Semua Produk""), 0)",Edge Chromium 117,,,2023-10-06 10:05:08,2023-10-06 10:05:11,3.326s,PASSED
"jmlAkhir = getText(findTestObject(""Object Repository/Product Admin/Showing 1 to 10 of 55 entries""))",Edge Chromium 117,,,2023-10-06 10:05:11,2023-10-06 10:05:12,0.336s,PASSED
"resultAwal = trim().substring(19, 21)",Edge Chromium 117,,,2023-10-06 10:05:12,2023-10-06 10:05:12,0.000s,PASSED
"resultAkhir = trim().substring(19, 21)",Edge Chromium 117,,,2023-10-06 10:05:12,2023-10-06 10:05:12,0.000s,PASSED
data1 = Integer.parseInt(resultAwal),Edge Chromium 117,,,2023-10-06 10:05:12,2023-10-06 10:05:12,0.001s,PASSED
data2 = Integer.parseInt(resultAkhir),Edge Chromium 117,,,2023-10-06 10:05:12,2023-10-06 10:05:12,0.000s,PASSED
assert data1 == data2,Edge Chromium 117,,,2023-10-06 10:05:12,2023-10-06 10:05:12,0.000s,PASSED
,,,,,,,
Test Cases/Product Admin/TC-PA-028,Edge Chromium 117,User ingin Update data dengan menghapus foto product,,2023-10-06 10:05:12,2023-10-06 10:05:46,34.345s,PASSED
"callTestCase(findTestCase(""Product Admin/TC-PA-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-06 10:05:12,2023-10-06 10:05:33,21.501s,PASSED
"click(findTestObject(""Product Admin/Button Edit Product Fleksibel""))",Edge Chromium 117,,,2023-10-06 10:05:33,2023-10-06 10:05:34,0.925s,PASSED
"verifyElementPresent(findTestObject(""Product Admin/TambahProduk/Verifikasi Halaman Product Baru""), 0)",Edge Chromium 117,,,2023-10-06 10:05:34,2023-10-06 10:05:35,0.340s,PASSED
"uploadFile(findTestObject(""Product Admin/TambahProduk/Input File""), ""E:\Pelatihan\Xsis Academy\Baju koko kids.jpg"")",Edge Chromium 117,,,2023-10-06 10:05:35,2023-10-06 10:05:35,0.354s,PASSED
delay(10),Edge Chromium 117,,,2023-10-06 10:05:35,2023-10-06 10:05:45,10.014s,PASSED
"click(findTestObject(""Product Admin/TambahProduk/Delete Gambar""))",Edge Chromium 117,,,2023-10-06 10:05:45,2023-10-06 10:05:45,0.368s,PASSED
"verifyTextNotPresent(""Delete"", false)",Edge Chromium 117,,,2023-10-06 10:05:45,2023-10-06 10:05:46,0.611s,PASSED
,,,,,,,
Test Cases/Product Admin/TC-PA-029,Edge Chromium 117,Saat user di halaman product yang hanya menampilkan 10 data product ingin ke halaman product selanjutnya,,2023-10-06 10:05:46,2023-10-06 10:06:09,22.744s,PASSED
"callTestCase(findTestCase(""Product Admin/TC-PA-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-06 10:05:46,2023-10-06 10:06:08,21.562s,PASSED
"click(findTestObject(""Product Admin/Button Halaman Selanjutnya""))",Edge Chromium 117,,,2023-10-06 10:06:08,2023-10-06 10:06:08,0.463s,PASSED
"verifyElementPresent(findTestObject(""Product Admin/Verifikasi halaman Ke 2""), 0)",Edge Chromium 117,,,2023-10-06 10:06:08,2023-10-06 10:06:09,0.494s,PASSED
,,,,,,,
Test Cases/Product Admin/TC-PA-030,Edge Chromium 117,User ingin melihat Hasil Input data pada menu halaman edit,,2023-10-06 10:06:09,2023-10-06 10:06:55,45.986s,FAILED
"data = callTestCase(findTestCase(""Product Admin/TC-PA-022""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-06 10:06:09,2023-10-06 10:06:49,39.983s,PASSED
"click(findTestObject(""Product Admin/Button Edit Product Fleksibel""))",Edge Chromium 117,,,2023-10-06 10:06:49,2023-10-06 10:06:50,0.778s,PASSED
"verifyElementPresent(findTestObject(""Product Admin/TambahProduk/Verifikasi Halaman Product Baru""), 0)",Edge Chromium 117,,,2023-10-06 10:06:50,2023-10-06 10:06:50,0.446s,PASSED
select = new org.openqa.selenium.support.ui.Select(com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver().findElement(org.openqa.selenium.By.xpath(//select[@name='a']))),Edge Chromium 117,,,2023-10-06 10:06:50,2023-10-06 10:06:51,0.331s,PASSED
katogoriEdit = getFirstSelectedOption().getText(),Edge Chromium 117,,,2023-10-06 10:06:51,2023-10-06 10:06:51,0.321s,PASSED
select1 = new org.openqa.selenium.support.ui.Select(com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver().findElement(org.openqa.selenium.By.xpath(//select[@id='sub_kategori_produk']))),Edge Chromium 117,,,2023-10-06 10:06:51,2023-10-06 10:06:51,0.298s,PASSED
subKatagoriEdit = getFirstSelectedOption().getText(),Edge Chromium 117,,,2023-10-06 10:06:51,2023-10-06 10:06:52,0.422s,PASSED
"pemilikEdit = getAttribute(findTestObject(""Object Repository/Product Admin/TambahProduk/Input Pemilik""), ""value"")",Edge Chromium 117,,,2023-10-06 10:06:52,2023-10-06 10:06:52,0.333s,PASSED
"namaProductEdit = getAttribute(findTestObject(""Object Repository/Product Admin/TambahProduk/Input Nama Produk""), ""value"")",Edge Chromium 117,,,2023-10-06 10:06:52,2023-10-06 10:06:52,0.336s,PASSED
"satuanEdit = getAttribute(findTestObject(""Object Repository/Product Admin/TambahProduk/Input Satuan Produk""), ""value"")",Edge Chromium 117,,,2023-10-06 10:06:52,2023-10-06 10:06:53,0.330s,PASSED
"beratEdit = getAttribute(findTestObject(""Object Repository/Product Admin/TambahProduk/Input Berat gram""), ""value"")",Edge Chromium 117,,,2023-10-06 10:06:53,2023-10-06 10:06:53,0.330s,PASSED
