Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"uploadFile(findTestObject(""Product Ecommerce/Tambahkan Product/Input File""), ""E:\Pelatihan\Xsis Academy\Baju koko kids.jpg"")",Edge Chromium 117,,,2023-10-05 16:23:27,2023-10-05 16:23:28,0.366s,PASSED
"click(findTestObject(""Product Ecommerce/Tambahkan Product/Button Tambahkan""))",Edge Chromium 117,,,2023-10-05 16:23:28,2023-10-05 16:23:31,3.129s,PASSED
"verifyElementPresent(findTestObject(""Product Ecommerce/Verifikasi Halaman Product Anda""), 0)",Edge Chromium 117,,,2023-10-05 16:23:31,2023-10-05 16:24:02,31.712s,FAILED
,,,,,,,
Test Cases/Product Ecommerce/TC-PE-003,Edge Chromium 117,user ingin melakukan update produk,,2023-10-05 16:24:02,2023-10-05 16:24:19,16.973s,PASSED
"callTestCase(findTestCase(""Product Ecommerce/TC-PE-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-05 16:24:03,2023-10-05 16:24:15,12.577s,PASSED
"mouseOver(findTestObject(""Product Ecommerce/Image Gambar produk 1""))",Edge Chromium 117,,,2023-10-05 16:24:15,2023-10-05 16:24:16,0.472s,PASSED
"verifyElementPresent(findTestObject(""Product Ecommerce/Tambahkan Produk""), 0)",Edge Chromium 117,,,2023-10-05 16:24:16,2023-10-05 16:24:16,0.311s,PASSED
"click(findTestObject(""Product Ecommerce/Tambahkan Product/Edit Data""))",Edge Chromium 117,,,2023-10-05 16:24:16,2023-10-05 16:24:17,0.814s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Harga Jual""), hargaBaru)",Edge Chromium 117,,,2023-10-05 16:24:17,2023-10-05 16:24:18,0.842s,PASSED
"click(findTestObject(""Product Ecommerce/Tambahkan Product/Button Update Data""))",Edge Chromium 117,,,2023-10-05 16:24:18,2023-10-05 16:24:19,0.825s,PASSED
"verifyElementPresent(findTestObject(""Product Ecommerce/Verifikasi Halaman Product Anda""), 0)",Edge Chromium 117,,,2023-10-05 16:24:19,2023-10-05 16:24:19,0.541s,PASSED
"hargaProduct = getText(findTestObject(""Object Repository/Product Ecommerce/Verifikasi product/Harga Product Ke 1""))",Edge Chromium 117,,,2023-10-05 16:24:19,2023-10-05 16:24:19,0.350s,PASSED
"harga = hargaProduct.split("" "")",Edge Chromium 117,,,2023-10-05 16:24:19,2023-10-05 16:24:19,0.001s,PASSED
"assert harga[1].replace("","", """") == hargaBaru",Edge Chromium 117,,,2023-10-05 16:24:19,2023-10-05 16:24:19,0.003s,PASSED
,,,,,,,
Test Cases/Product Ecommerce/TC-PE-004,Edge Chromium 117,user ingin melihat detail Produk,,2023-10-05 16:24:19,2023-10-05 16:24:34,14.605s,PASSED
"callTestCase(findTestCase(""Product Ecommerce/TC-PE-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-05 16:24:20,2023-10-05 16:24:32,12.493s,PASSED
"mouseOver(findTestObject(""Product Ecommerce/Image Gambar produk 1""))",Edge Chromium 117,,,2023-10-05 16:24:32,2023-10-05 16:24:33,0.532s,PASSED
"click(findTestObject(""Product Ecommerce/Melihat Product""))",Edge Chromium 117,,,2023-10-05 16:24:33,2023-10-05 16:24:33,0.363s,PASSED
"verifyElementPresent(findTestObject(""Product Ecommerce/Verifikasi product/Verifikasi halaman Detail Product""), 0)",Edge Chromium 117,,,2023-10-05 16:24:33,2023-10-05 16:24:34,1.001s,PASSED
,,,,,,,
Test Cases/Product Ecommerce/TC-PE-005,Edge Chromium 117,user ingin menghapus Produk,,2023-10-05 16:24:34,2023-10-05 16:24:49,14.908s,PASSED
"callTestCase(findTestCase(""Product Ecommerce/TC-PE-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-05 16:24:34,2023-10-05 16:24:47,12.472s,PASSED
"dataListOld = findWebElements(findTestObject(""Object Repository/Product Ecommerce/Verifikasi product/Jumlah Product""), 10)",Edge Chromium 117,,,2023-10-05 16:24:47,2023-10-05 16:24:47,0.325s,PASSED
"mouseOver(findTestObject(""Product Ecommerce/Image Gambar produk 1""))",Edge Chromium 117,,,2023-10-05 16:24:47,2023-10-05 16:24:48,0.475s,PASSED
"click(findTestObject(""Product Ecommerce/Hapus data Product""), CONTINUE_ON_FAILURE)",Edge Chromium 117,,,2023-10-05 16:24:48,2023-10-05 16:24:48,0.357s,PASSED
"waitForAlert(5, OPTIONAL)",Edge Chromium 117,,,2023-10-05 16:24:48,2023-10-05 16:24:48,0.015s,PASSED
acceptAlert(),Edge Chromium 117,,,2023-10-05 16:24:48,2023-10-05 16:24:48,0.019s,PASSED
"dataListNew = findWebElements(findTestObject(""Object Repository/Product Ecommerce/Verifikasi product/Jumlah Product""), 10)",Edge Chromium 117,,,2023-10-05 16:24:48,2023-10-05 16:24:49,1.012s,PASSED
assert dataListOld.size() > dataListNew.size(),Edge Chromium 117,,,2023-10-05 16:24:49,2023-10-05 16:24:49,0.001s,PASSED
,,,,,,,
Test Cases/Product Ecommerce/TC-PE-006,Edge Chromium 117,user input data Valid namun cancel,,2023-10-05 16:24:49,2023-10-05 16:25:19,29.663s,PASSED
"callTestCase(findTestCase(""Product Ecommerce/TC-PE-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-05 16:24:49,2023-10-05 16:25:02,12.548s,PASSED
"click(findTestObject(""Product Ecommerce/Tambahkan Produk""))",Edge Chromium 117,,,2023-10-05 16:25:02,2023-10-05 16:25:03,0.852s,PASSED
"verifyElementPresent(findTestObject(""Product Ecommerce/Tambahkan Product/Verifikasi Halaman Tambahkan Product""), 0)",Edge Chromium 117,,,2023-10-05 16:25:03,2023-10-05 16:25:03,0.446s,PASSED
"selectOptionByValue(findTestObject(""Product Ecommerce/Tambahkan Product/Pilih Katagori Produk""), ""6"", false)",Edge Chromium 117,,,2023-10-05 16:25:03,2023-10-05 16:25:04,0.669s,PASSED
"selectOptionByValue(findTestObject(""Product Ecommerce/Tambahkan Product/Pilih Sub Katagori Produk""), ""15"", false)",Edge Chromium 117,,,2023-10-05 16:25:04,2023-10-05 16:25:05,0.889s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Nama Produk""), ""Baju Koko Kids 0 - 9 tahun"")",Edge Chromium 117,,,2023-10-05 16:25:05,2023-10-05 16:25:05,0.721s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Satuan""), ""Pcs"")",Edge Chromium 117,,,2023-10-05 16:25:05,2023-10-05 16:25:06,0.671s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Berat""), ""100"")",Edge Chromium 117,,,2023-10-05 16:25:06,2023-10-05 16:25:07,0.701s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Harga Modal""), ""10000"")",Edge Chromium 117,,,2023-10-05 16:25:07,2023-10-05 16:25:07,0.722s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Harga Jual""), ""12000"")",Edge Chromium 117,,,2023-10-05 16:25:07,2023-10-05 16:25:08,0.798s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Diskon""), ""1000"")",Edge Chromium 117,,,2023-10-05 16:25:08,2023-10-05 16:25:09,0.696s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Stok Awal""), ""20"")",Edge Chromium 117,,,2023-10-05 16:25:09,2023-10-05 16:25:10,0.689s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Minimum Order""), ""1"")",Edge Chromium 117,,,2023-10-05 16:25:10,2023-10-05 16:25:10,0.690s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Cuplikan""), ""Stylish dan Nyaman! Baju Koko Kids kami cocok untuk usia 0 - 9 tahun. Terbuat dari bahan berkualitas tinggi yang lembut di kulit anak-anak, baju ini sempurna untuk berbagai acara, termasuk lebaran."")",Edge Chromium 117,,,2023-10-05 16:25:10,2023-10-05 16:25:11,0.803s,PASSED
"check(findTestObject(""Product Ecommerce/Tambahkan Product/Input Merek Pria""))",Edge Chromium 117,,,2023-10-05 16:25:11,2023-10-05 16:25:11,0.382s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Keterangan""), ""Desain Modern: Tampil modis dengan desain terkini yang cocok untuk anak-anak. Kenyamanan Sepanjang Hari: Bahan lembut dan nyaman sehingga anak-anak tetap bahagia sepanjang hari. Beragam Warna: Pilihan warna yang cerah dan menarik. Ukuran Sesuai: Tersedia dalam berbagai ukuran, mulai dari 0 hingga 9 tahun. Dapatkan tampilan yang trendi untuk si kecil dengan Baju Koko Kids kami. Pesan sekarang dan buat momen lebaran mereka lebih istimewa!"")",Edge Chromium 117,,,2023-10-05 16:25:11,2023-10-05 16:25:14,2.305s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Variasi 1 Nama Variasi""), ""Warna"")",Edge Chromium 117,,,2023-10-05 16:25:14,2023-10-05 16:25:15,0.810s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Variasi 1 Kolom 1""), ""Merah"")",Edge Chromium 117,,,2023-10-05 16:25:15,2023-10-05 16:25:15,0.690s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Variasi 1 Kolom 2""), ""Biru"")",Edge Chromium 117,,,2023-10-05 16:25:15,2023-10-05 16:25:16,0.697s,PASSED
"uploadFile(findTestObject(""Product Ecommerce/Tambahkan Product/Input File""), ""E:\Pelatihan\Xsis Academy\Baju koko kids.jpg"")",Edge Chromium 117,,,2023-10-05 16:25:16,2023-10-05 16:25:16,0.356s,PASSED
"click(findTestObject(""Product Ecommerce/Tambahkan Product/Button Cancel""))",Edge Chromium 117,,,2023-10-05 16:25:16,2023-10-05 16:25:18,1.750s,PASSED
"verifyElementPresent(findTestObject(""Product Ecommerce/Verifikasi Halaman Product Anda""), 0)",Edge Chromium 117,,,2023-10-05 16:25:18,2023-10-05 16:25:19,0.548s,PASSED
,,,,,,,
Test Cases/Product Ecommerce/TC-PE-007,Edge Chromium 117,user ingin menambahkan variasi Produk,,2023-10-05 16:25:19,2023-10-05 16:25:33,14.572s,PASSED
"callTestCase(findTestCase(""Product Ecommerce/TC-PE-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-05 16:25:19,2023-10-05 16:25:31,12.516s,PASSED
"click(findTestObject(""Product Ecommerce/Tambahkan Produk""))",Edge Chromium 117,,,2023-10-05 16:25:31,2023-10-05 16:25:32,0.771s,PASSED
"click(findTestObject(""Product Ecommerce/Tambahkan Product/Input Tambah Kolom Variasi 1""))",Edge Chromium 117,,,2023-10-05 16:25:32,2023-10-05 16:25:33,0.516s,PASSED
"verifyElementPresent(findTestObject(""Product Ecommerce/Verifikasi product/Verifikasi variasi Bertambah""), 0)",Edge Chromium 117,,,2023-10-05 16:25:33,2023-10-05 16:25:33,0.548s,PASSED
,,,,,,,
Test Cases/Product Ecommerce/TC-PE-008,Edge Chromium 117,user ingin mengurangi variasi Produk,,2023-10-05 16:25:33,2023-10-05 16:25:48,14.488s,PASSED
"callTestCase(findTestCase(""Product Ecommerce/TC-PE-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-05 16:25:33,2023-10-05 16:25:46,12.419s,PASSED
"click(findTestObject(""Product Ecommerce/Tambahkan Produk""))",Edge Chromium 117,,,2023-10-05 16:25:46,2023-10-05 16:25:47,0.816s,PASSED
"click(findTestObject(""Product Ecommerce/Tambahkan Product/Input Hapus Kolom Variasi 1""))",Edge Chromium 117,,,2023-10-05 16:25:47,2023-10-05 16:25:47,0.491s,PASSED
"verifyElementNotPresent(findTestObject(""Product Ecommerce/Verifikasi product/Verifikasi variasi Berkurang""), 0)",Edge Chromium 117,,,2023-10-05 16:25:47,2023-10-05 16:25:48,0.528s,PASSED
,,,,,,,
Test Cases/Product Ecommerce/TC-PE-009,Edge Chromium 117,user ingin membuat Kupon produk dengan data valid,,2023-10-05 16:25:48,2023-10-05 16:26:08,20.305s,PASSED
"callTestCase(findTestCase(""Product Ecommerce/TC-PE-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-05 16:25:48,2023-10-05 16:26:01,12.493s,PASSED
"mouseOver(findTestObject(""Product Ecommerce/Image Gambar produk 1""))",Edge Chromium 117,,,2023-10-05 16:26:01,2023-10-05 16:26:01,0.487s,PASSED
"click(findTestObject(""Product Ecommerce/Tambahkan Product/Edit Data""))",Edge Chromium 117,,,2023-10-05 16:26:01,2023-10-05 16:26:02,0.862s,PASSED
"click(findTestObject(""Product Ecommerce/Kupon/Button Buat Product""))",Edge Chromium 117,,,2023-10-05 16:26:02,2023-10-05 16:26:02,0.477s,PASSED
"verifyElementPresent(findTestObject(""Product Ecommerce/Kupon/Verifikasi Halaman Voucher Product""), 0)",Edge Chromium 117,,,2023-10-05 16:26:02,2023-10-05 16:26:03,0.662s,PASSED
"setText(findTestObject(""Product Ecommerce/Kupon/Input Kode Kupon""), kodeKupon)",Edge Chromium 117,,,2023-10-05 16:26:03,2023-10-05 16:26:04,0.666s,PASSED
"setText(findTestObject(""Product Ecommerce/Kupon/Input Jumlah Kode kupon""), jumlah)",Edge Chromium 117,,,2023-10-05 16:26:04,2023-10-05 16:26:04,0.687s,PASSED
"setText(findTestObject(""Product Ecommerce/Kupon/Input Masa Berlaku""), expired)",Edge Chromium 117,,,2023-10-05 16:26:04,2023-10-05 16:26:05,0.711s,PASSED
"setText(findTestObject(""Product Ecommerce/Kupon/Input Min Order""), minOrder)",Edge Chromium 117,,,2023-10-05 16:26:05,2023-10-05 16:26:06,0.676s,PASSED
"setText(findTestObject(""Product Ecommerce/Kupon/Input Nilai Kupon""), nilai)",Edge Chromium 117,,,2023-10-05 16:26:06,2023-10-05 16:26:06,0.691s,PASSED
"click(findTestObject(""Product Ecommerce/Kupon/Button Simpan""))",Edge Chromium 117,,,2023-10-05 16:26:06,2023-10-05 16:26:07,0.797s,PASSED
"dataList = findWebElements(findTestObject(""Object Repository/Product Ecommerce/Kupon/Data Semua Voucher""), 10)",Edge Chromium 117,,,2023-10-05 16:26:07,2023-10-05 16:26:08,0.777s,PASSED
"dataKupon = """"",Edge Chromium 117,,,2023-10-05 16:26:08,2023-10-05 16:26:08,0.001s,PASSED
"for ([i = 0, i < dataList.size(), (i++)])",Edge Chromium 117,,,2023-10-05 16:26:08,2023-10-05 16:26:08,0.019s,PASSED
println(dataKupon),Edge Chromium 117,,,2023-10-05 16:26:08,2023-10-05 16:26:08,0.002s,PASSED
assert dataKupon.contains(kodeKupon),Edge Chromium 117,,,2023-10-05 16:26:08,2023-10-05 16:26:08,0.001s,PASSED
assert dataKupon.contains(jumlah),Edge Chromium 117,,,2023-10-05 16:26:08,2023-10-05 16:26:08,0.000s,PASSED
assert dataKupon.contains(expired),Edge Chromium 117,,,2023-10-05 16:26:08,2023-10-05 16:26:08,0.000s,PASSED
assert dataKupon.contains(minOrder),Edge Chromium 117,,,2023-10-05 16:26:08,2023-10-05 16:26:08,0.000s,PASSED
assert dataKupon.contains(nilai),Edge Chromium 117,,,2023-10-05 16:26:08,2023-10-05 16:26:08,0.000s,PASSED
,,,,,,,
Test Cases/Product Ecommerce/TC-PE-010,Edge Chromium 117,user ingin mengupdate Kupon produk dengan data valid,,2023-10-05 16:26:08,2023-10-05 16:26:26,17.849s,PASSED
"callTestCase(findTestCase(""Product Ecommerce/TC-PE-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-05 16:26:08,2023-10-05 16:26:21,12.494s,PASSED
"mouseOver(findTestObject(""Product Ecommerce/Image Gambar produk 1""))",Edge Chromium 117,,,2023-10-05 16:26:21,2023-10-05 16:26:21,0.472s,PASSED
"click(findTestObject(""Product Ecommerce/Tambahkan Product/Edit Data""))",Edge Chromium 117,,,2023-10-05 16:26:21,2023-10-05 16:26:22,0.858s,PASSED
"click(findTestObject(""Product Ecommerce/Kupon/Button Buat Product""))",Edge Chromium 117,,,2023-10-05 16:26:22,2023-10-05 16:26:23,0.575s,PASSED
"verifyElementPresent(findTestObject(""Product Ecommerce/Kupon/Verifikasi Halaman Voucher Product""), 0)",Edge Chromium 117,,,2023-10-05 16:26:23,2023-10-05 16:26:23,0.652s,PASSED
"click(findTestObject(""Product Ecommerce/Kupon/Button Edit Voucher""))",Edge Chromium 117,,,2023-10-05 16:26:23,2023-10-05 16:26:24,0.352s,PASSED
"setText(findTestObject(""Product Ecommerce/Kupon/Input Kode Kupon""), kodeKupon)",Edge Chromium 117,,,2023-10-05 16:26:24,2023-10-05 16:26:25,0.899s,PASSED
"click(findTestObject(""Product Ecommerce/Kupon/Button Simpan""))",Edge Chromium 117,,,2023-10-05 16:26:25,2023-10-05 16:26:25,0.353s,PASSED
"dataList = findWebElements(findTestObject(""Object Repository/Product Ecommerce/Kupon/Data Semua Voucher""), 10)",Edge Chromium 117,,,2023-10-05 16:26:25,2023-10-05 16:26:26,0.898s,PASSED
"dataKupon = """"",Edge Chromium 117,,,2023-10-05 16:26:26,2023-10-05 16:26:26,0.000s,PASSED
"for ([i = 0, i < dataList.size(), (i++)])",Edge Chromium 117,,,2023-10-05 16:26:26,2023-10-05 16:26:26,0.020s,PASSED
println(dataKupon),Edge Chromium 117,,,2023-10-05 16:26:26,2023-10-05 16:26:26,0.000s,PASSED
assert dataKupon.contains(kodeKupon),Edge Chromium 117,,,2023-10-05 16:26:26,2023-10-05 16:26:26,0.000s,PASSED
,,,,,,,
Test Cases/Product Ecommerce/TC-PE-011,Edge Chromium 117,user ingin menghapus Kupon produk,,2023-10-05 16:26:26,2023-10-05 16:26:42,16.119s,PASSED
"callTestCase(findTestCase(""Product Ecommerce/TC-PE-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-05 16:26:26,2023-10-05 16:26:38,12.075s,PASSED
"mouseOver(findTestObject(""Product Ecommerce/Image Gambar produk 1""))",Edge Chromium 117,,,2023-10-05 16:26:38,2023-10-05 16:26:39,0.485s,PASSED
"click(findTestObject(""Product Ecommerce/Tambahkan Product/Edit Data""))",Edge Chromium 117,,,2023-10-05 16:26:39,2023-10-05 16:26:40,1.016s,PASSED
"click(findTestObject(""Product Ecommerce/Kupon/Button Buat Product""))",Edge Chromium 117,,,2023-10-05 16:26:40,2023-10-05 16:26:40,0.497s,PASSED
"verifyElementPresent(findTestObject(""Product Ecommerce/Kupon/Verifikasi Halaman Voucher Product""), 0)",Edge Chromium 117,,,2023-10-05 16:26:40,2023-10-05 16:26:41,0.648s,PASSED
"click(findTestObject(""Product Ecommerce/Kupon/Button Hapus Data""))",Edge Chromium 117,,,2023-10-05 16:26:41,2023-10-05 16:26:41,0.383s,PASSED
"verifyElementNotPresent(findTestObject(""Product Ecommerce/Kupon/Button Edit Voucher""), 0)",Edge Chromium 117,,,2023-10-05 16:26:41,2023-10-05 16:26:42,0.790s,PASSED
,,,,,,,
Test Cases/Product Ecommerce/TC-PE-012,Edge Chromium 117,user menambah kolom variasi produk sebanyak 20,,2023-10-05 16:26:42,2023-10-05 16:27:08,26.028s,PASSED
"callTestCase(findTestCase(""Product Ecommerce/TC-PE-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-05 16:26:42,2023-10-05 16:26:55,12.751s,PASSED
"mouseOver(findTestObject(""Product Ecommerce/Image Gambar produk 1""))",Edge Chromium 117,,,2023-10-05 16:26:55,2023-10-05 16:26:55,0.517s,PASSED
"click(findTestObject(""Product Ecommerce/Tambahkan Product/Edit Data""))",Edge Chromium 117,,,2023-10-05 16:26:55,2023-10-05 16:26:56,0.811s,PASSED
"verifyElementPresent(findTestObject(""Product Ecommerce/Tambahkan Product/Button Update Data""), 0)",Edge Chromium 117,,,2023-10-05 16:26:56,2023-10-05 16:26:57,0.435s,PASSED
"variasiAwal = findWebElements(findTestObject(""Object Repository/Product Ecommerce/Tambahkan Product/Jumlah Variasi Warna""), 10)",Edge Chromium 117,,,2023-10-05 16:26:57,2023-10-05 16:26:57,0.311s,PASSED
"for ([i = 0, i < 20, (i++)])",Edge Chromium 117,,,2023-10-05 16:26:57,2023-10-05 16:27:07,10.442s,PASSED
"variasiAkhir = findWebElements(findTestObject(""Object Repository/Product Ecommerce/Tambahkan Product/Jumlah Variasi Warna""), 10)",Edge Chromium 117,,,2023-10-05 16:27:07,2023-10-05 16:27:08,0.531s,PASSED
assert variasiAwal.size() + 20 == variasiAkhir.size(),Edge Chromium 117,,,2023-10-05 16:27:08,2023-10-05 16:27:08,0.000s,PASSED
,,,,,,,
Test Cases/Product Ecommerce/TC-PEN-001,Edge Chromium 117,user ingin memperbarui gambar product dengan format gambar selain jpg,,2023-10-05 16:27:08,2023-10-05 16:27:24,15.489s,PASSED
"callTestCase(findTestCase(""Product Ecommerce/TC-PE-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-05 16:27:08,2023-10-05 16:27:21,12.752s,PASSED
"mouseOver(findTestObject(""Product Ecommerce/Image Gambar produk 1""))",Edge Chromium 117,,,2023-10-05 16:27:21,2023-10-05 16:27:22,0.493s,PASSED
"click(findTestObject(""Product Ecommerce/Tambahkan Product/Edit Data""))",Edge Chromium 117,,,2023-10-05 16:27:22,2023-10-05 16:27:22,0.952s,PASSED
"uploadFile(findTestObject(""Product Ecommerce/Tambahkan Product/Input File""), ""E:\Pelatihan\Xsis Academy\baju Koko kids oranye.jpg"")",Edge Chromium 117,,,2023-10-05 16:27:22,2023-10-05 16:27:23,0.471s,PASSED
"verifyElementPresent(findTestObject(""Product Ecommerce/Verifikasi product/verifikasi Error Format Foto Tidak Sesuai""), 0)",Edge Chromium 117,,,2023-10-05 16:27:23,2023-10-05 16:27:24,0.573s,PASSED
,,,,,,,
Test Cases/Product Ecommerce/TC-PEN-002,Edge Chromium 117,user ingin menambahkan produk namun salah satu kolom kosong,,2023-10-05 16:27:24,2023-10-05 16:27:40,16.634s,PASSED
"callTestCase(findTestCase(""Product Ecommerce/TC-PE-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-05 16:27:24,2023-10-05 16:27:37,13.053s,PASSED
